SNG-II	SNG-II	Homo sapiens	Uterus		Adenocarcinoma Endometrioid	Female	Unknown	43	Years	Adult	IFO50312 	JCRB	RMUG-L, RTSG, SNG-II	 --
SNG-M	SNG-M	Homo sapiens	Uterus		Adenocarcinoma Endometrioid	Female	Japanese	52	Years	Adult	IFO50313 	JCRB	 --	 --
SNU-1	SNU-1	Homo sapiens	Stomach		Carcinoma	Male	asian	44	Years	Adult	CRL-5971	ATCC	 --	 --
SNU-16	SNU-16	Homo sapiens	Stomach	Ascites	Carcinoma	Female	Unknown	33	Years	Adult	CRL-5974	ATCC	 --	 --
SNU-182	SNU-182	Homo sapiens	Liver		Carcinoma Hepatocellular	Male	asian	24	Years	Adult	CRL-2235	ATCC	 --	 --
SNU-216	SNU-216	Homo sapiens	Stomach	Lymph Node	Carcinoma	Female	asian	46	Years	Adult	CRL-5974	ATCC	 --	 --
SNU-387	SNU-387	Homo sapiens	Liver		Carcinoma Hepatocellular	Female	asian	41	Years	Adult	CRL-2237	ATCC	 --	 --
SNU-398	SNU-398	Homo sapiens	Liver		Carcinoma Hepatocellular	Male	asian	42	Years	Adult	CRL-2233	ATCC	 --	 --
SNU-423	SNU-423	Homo sapiens	Liver		Carcinoma Hepatocellular	Male	asian	40	Years	Adult	CRL-2238	ATCC	 --	 --
SNU-449	SNU-449	Homo sapiens	Liver		Carcinoma Hepatocellular	Male	asian	52	Years	Adult	CRL-2234	ATCC	 --	 --
SNU-475	SNU-475	Homo sapiens	Liver		Carcinoma Hepatocellular	Male	asian	43	Years	Adult	CRL-2236	ATCC	 --	 --
SNU-484	SNU-484	Homo sapiens	Stomach		Carcinoma	Male	Unknown	53	Years	Adult	 --	 --	 --	 --
SNU-5	SNU-5	Homo sapiens	Stomach		Carcinoma	Female	asian	33	Years	Adult	CRL-5973	ATCC	 --	 --
SNU-520	SNU-520	Homo sapiens	Stomach		Carcinoma	Female	Unknown	60	Years	Adult	00520	Korean Cell Line Bank	 --	 --
SNU-55	SNU-55	Homo sapiens	Unknown		Carcinoma	Unknown	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
SNU-601	SNU-601	Homo sapiens	Stomach	Ascites	Carcinoma	Male	Unknown	34	Years	Adult	00601	Korean Cell Line Bank	 --	 --
SNU-620	SNU-620	Homo sapiens	Stomach	Ascites	Carcinoma	Female	Unknown	59	Years	Adult	00620	Korean Cell Line Bank	 --	 --
SNU-638	SNU-638	Homo sapiens	Stomach	Ascites	Carcinoma	Male	Unknown	48	Years	Adult	 --	 --	 --	 --
SNU-668	SNU-668	Homo sapiens	Stomach	Ascites	Carcinoma	Male	Unknown	68	Years	Adult	 --	 --	 --	 --
SNU-719	SNU-719	Homo sapiens	Stomach		Carcinoma	Male	Unknown	53	Years	Adult	 --	 --	 --	 --
SNU-C1	SNU-C1	Homo sapiens	Colon		Adenocarcinoma	Male	Unknown	71	Years	Adult	CRL-5972	ATCC	 --	 --
SNU-C2A	SNU-C2A	Homo sapiens	Colon		Carcinoma	Female	Asian	43	Years	Adult	CCL-250.1	ATCC	SNU-C2A, SNU-C2B	 --
SNU-C2B	SNU-C2B	Homo sapiens	Colon		Carcinoma	Female	Asian	43	Years	Adult	CCL-250	ATCC	SNU-C2A, SNU-C2B	 --
SNU-C4	SNU-C4	Homo sapiens	Unknown		Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	 --	NCI	 --	 --
SNU-C5	SNU-C5	Homo sapiens	Unknown		Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	 --	NCI	 --	 --
SODK1	293	Homo sapiens	Kidney		Normal	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-12386	ATCC	293, 90.74, 293 c18, 293/CrmA, 293/SF, 293gp, 293T, 293T GNE, 293T/17, 2A, 2V6.11 [JHU-67], HEK 293S GnTI-, HKb20, PEAKrapid, ProPak-A.52 Clone #5, ProPak-X.36, SODK1, WSS-1, 293 EcR Shh, 293 SUS, 293/CHE-Fc, GFPu-1, HEK-293.2 sus, ProPakA.6, ANJOU 65	No longer available
SPI-801	SPI-801	Homo sapiens	Blood		Leukemia Chronic Myelogenous	Female	Unknown	53	Years	Adult	ACC 86	DSMZ	DD, K-562, K-562/ADM, K-562/Adr, K-562/MTX-2, K-562/Vin, KO51, P2UR/K-562, PC-MDS, RM-10, RS-1, SAM-1, SPI-801, SPI-802, T-33, TI-1	 --
SPI-802	SPI-802	Homo sapiens	Blood		Leukemia Chronic Myelogenous	Female	Unknown	53	Years	Adult	ACC 92	DSMZ	DD, K-562, K-562/ADM, K-562/Adr, K-562/MTX-2, K-562/Vin, KO51, P2UR/K-562, PC-MDS, RM-10, RS-1, SAM-1, SPI-801, SPI-802, T-33, TI-1	 --
Sq-1	Sq-1	Homo sapiens	Lung		Carcinoma Squamous Cell	Unknown	Unknown	Unknown	Unknown	Unknown	RCB1905	RIKEN	 --	 --
SR	SR	Homo sapiens	Blood		Lymphoma Immunoblastic Large Cell	Male	Unknown	11	Years	Juvenile	CRL-2262	ATCC	SR, SR-786	 --
SR-786	SR-786	Homo sapiens	Blood		Lymphoma Anaplastic Large Cell	Male	Unknown	11	Years	Juvenile	ACC 369	DSMZ	SR, SR-786	 --
SR-91	AML-193	Homo sapiens	Blood		Leukemia Acute Myelogenous	Female	Unknown	13	Years	Juvenile	 --	 --	AML-193, SR-91	 --
SRA 01/04	SRA 01/04	Homo sapiens	Eye		Normal	male	Unknown	3	Months	Juvenile	RCB1591	RIKEN	 --	 --
SSP-25	SSP-25	Homo sapiens	Liver		Adenocarcinoma Cholangiocarcinoma	Female	Japanese	Unknown	Unknown	Unknown	RCB1293	RIKEN	SSP-25, ETK-1	 --
ST	ST	Homo sapiens	Blood		Leukemia	Male	Unknown	10	Years	Juvenile	RCB1181	RIKEN	GR-ST,Tanoue, ST	 --
ST486	ST486	Homo sapiens	Blood		Malignant Lymphoma - Burkitts Type	Female	Unknown	Unknown	Unknown	Unknown	CRL-1647	ATCC	 --	 --
STC 1	STC 1	Homo sapiens	Lung		Carcinoma Small Cell	Unknown	Unknown	Unknown	Unknown	Unknown	JCRB1053 	JCRB	 --	 --
StromaNKtert	StromaNKtert	Homo sapiens	Bone Marrow		Normal	Unknown	Unknown	Unknown	Unknown	Unknown	RCB2350	RIKEN	 --	 --
STS 0421	STS 0421	Homo sapiens	Unknown		Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
SU.86.86	SU.86.86	Homo sapiens	Pancreas		Adenocarcinoma Ductal	Female	Caucasian	57	Years	Adult	CRL-1837	ATCC	 --	 --
SU-DHL-1	SU-DHL-1	Homo sapiens	Blood		Lymphoma Non-Hodgkins	Male	Unknown	10	Years	Juvenile	ACC 356	DSMZ	 --	 --
SU-DHL-10	SU-DHL-10	Homo sapiens	Blood		Lymphoma B-cell	Male	Unknown	25	Years	Adult	ACC 576	DSMZ	 --	 --
SU-DHL-16	SU-DHL-16	Homo sapiens	Blood		Lymphoma B-cell	Male	Unknown	Unknown	Unknown	Unknown	ACC 577	DSMZ	 --	 --
SU-DHL-4	SU-DHL-4	Homo sapiens	Blood		Lymphoma B-cell	Male	Unknown	38	Years	Adult	ACC 495	DSMZ	 --	 --
SU-DHL-5	SU-DHL-5	Homo sapiens	Blood		Lymphoma B-cell	Female	Unknown	17	Years	Juvenile	ACC 571	DSMZ	 --	 --
SU-DHL-6	SU-DHL-6	Homo sapiens	Blood		Lymphoma	Male	Unknown	43	Years	Adult	ACC 572	DSMZ	 --	 --
SU-DHL-8	SU-DHL-8	Homo sapiens	Blood		Lymphoma B-cell	Male	Unknown	59	Years	Adult	ACC 573	DSMZ	 --	 --
SUIT-2	SUIT-2	Homo sapiens	Pancreas		Adenocarcinoma Tubular	Male	Japanese	73	Years	Adult	JCRB1094 	JCRB	 --	 --
SUM 102PT	SUM 102PT	Homo sapiens	Breast		adenocarcinoma	Female	Unknown	Unknown	Unknown	Unknown	Asterand	Asterand	 --	 --
SUM 1315M02	SUM 1315M02	Homo sapiens	Breast		Adenocarcinoma Ductal	Unknown	Unknown	Unknown	Unknown	Unknown	 --	NCI	 --	 --
SUM 149PT	SUM 149PT	Homo sapiens	Breast		Adenocarcinoma Ductal	Female	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
SUM 159PT	SUM 159PT	Homo sapiens	Breast		Anaplastic Carcinoma	Female	Unknown	Unknown	Unknown	Unknown	Asterand	Asterand	 --	 --
SUM 185PE	SUM 185PE	Homo sapiens	Unknown		Anaplastic Carcinoma	Unknown	Unknown	Unknown	Unknown	Unknown	Asterand	Asterand	 --	 --
SUM 190PT	SUM 190PT	Homo sapiens	Breast		adenocarcinoma	Female	Unknown	Unknown	Unknown	Unknown	Asterand	Asterand	 --	 --
SUM 225CWN	SUM 225CWN	Homo sapiens	Breast		Adenocarcinoma Ductal	Unknown	Unknown	Unknown	Unknown	Unknown	Asterand	Asterand	 --	 --
SUM 229PE	SUM 229PE	Homo sapiens	Breast	Pleura	Carcinoma	Female	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
SUM 44PE	SUM 44PE	Homo sapiens	Breast		Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Asterand	Asterand	 --	 --
SUM 52PE	SUM 52PE	Homo sapiens	Breast	Pleura	Carcinoma	Unknown	Unknown	Unknown	Unknown	Unknown	Asterand	Asterand	 --	 --
SUP-B15	SUP-B15	Homo sapiens	Blood		Leukemia Acute Lymphocytic	Male	Caucasian	8	Years	Juvenile	CRL-1929	ATCC	 --	 --
SUP-HD1	SUP-HD1	Homo sapiens	Blood		Hodgkin's Lymphoma	Male	Unknown	37	Years	Adult	ACC 574	DSMZ	 --	 --
SUP-M2	SUP-M2	Homo sapiens	Blood		Lymphoma Diffuse Large B Cell	Female	Unknown	5	Years	Juvenile	ACC 509	DSMZ	 --	 --
SUP-T1	SUP-T1	Homo sapiens	Blood		Leukemia	Male	Caucasian	8	Years	Juvenile	CRL-1942	ATCC	 --	 --
SUP-T11	SUP-T11	Homo sapiens	Blood		Leukemia	Male	Unknown	74	Years	Adult	ACC 605	DSMZ	 --	 --
SUSM-1	SUSM-1	Homo sapiens	Lung		Normal	Unknown	Japanese	Unknown	Unknown	Unknown	RCB0174	RIKEN	Hs 412.Lu, SUSM-1	 --
SV7tert	SV7tert	Homo sapiens	Kidney		Angiomyolipoma	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-2461	ATCC	 --	 --
SVCT	SVCT	Homo sapiens	Breast		Normal	Female	Unknown	Unknown	Unknown	Unknown	94122105	ECACC	 --	 --
SVCT-MI2	SVCT-MI2	Homo sapiens	Breast		Normal	Unknown	Unknown	Unknown	Unknown	Unknown	98031105	ECACC	 --	 --
SVG p12	SVG p12	Homo sapiens	Brain		Normal	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-8621	ATCC	 --	 --
SV-HUC-1	SV-HUC-1	Homo sapiens	Ureter		Normal	Male	Unknown	11	Years	Juvenile	CRL-9520	ATCC	MC-SV-HUC T-2, SV-HUC-1	 --
SV-T2	SV-T2	Mus musculus	Embryo		Normal	Unknown	Unknown	Unknown	Unknown	Fetal	CCL­163.1	ATCC	 --	 --
SVts-8	SVts-8	Homo sapiens	Lung		Normal	Male	Japanese	Unknown	Unknown	Unknown	JCRB0506.1 	JCRB	 --	 --
SW 1088	SW 1088	Homo sapiens	Brain		Astrocytoma	Male	Caucasian	72	Years	Adult	HTB-12	ATCC	 --	 --
SW 1116	SW 1116	Homo sapiens	Colon		Adenocarcinoma	Male	Caucasian	73	Years	Adult	87071006	ECACC	 --	 --
SW 1271	SW 1271	Homo sapiens	Lung		Carcinoma Small Cell	Male	Caucasian	69	Years	Adult	CRL-2177	ATCC	 --	 --
SW 13	SW 13	Homo sapiens	Adrenal		Adenocarcinoma	Female	Caucasian	55	Years	Adult	87031801	ECACC	 --	 --
SW 1353	SW 1353	Homo sapiens	Bone		Chondrosarcoma	Female	Caucasian	72	Years	Adult	HTB-94	ATCC	 --	 --
SW 1417	SW 1417	Homo sapiens	Colon		Adenocarcinoma	Female	Caucasian	Unknown	Unknown	Adult	90102543	ECACC	 --	 --
SW 1463	SW 1463	Homo sapiens	Colon		Adenocarcinoma	Female	Caucasian	66	Years	Adult	90112713	ECACC	 --	 --
SW 156	SW 156	Homo sapiens	Kidney		hypernephroma	Male	Caucasian	75	Years	Adult	CRL-2175	ATCC	 --	 --
SW 1573	SW 1573	Homo sapiens	Lung		Adenocarcinoma Bronchioloalveolar	Female	Caucasian	44	Years	Adult	CRL-2170	ATCC	 --	 --
SW 1710	SW 1710	Homo sapiens	Urinary Bladder		Carcinoma Transitional Cell	Female	Caucasian	84	Years	Adult	ACC 426	DSMZ	 --	 --
SW 1783	SW 1783	Homo sapiens	Brain		Astrocytoma	Male	Caucasian	68	Years	Adult	HTB-13	ATCC	 --	 --
SW 1990	SW 1990	Homo sapiens	Pancreas		Adenocarcinoma	Male	Caucasian	56	Years	Adult	CRL-2172	ATCC	 --	 --
SW 403	SW 403	Homo sapiens	Colon		Adenocarcinoma	Female	Caucasian	51	Years	Adult	87071008	ECACC	 --	 --
SW 48	SW 48	Homo sapiens	Colon		Adenocarcinoma	Female	Caucasian	82	Years	Adult	89012702	ECACC	 --	 --
SW 480	SW 480	Homo sapiens	unresolved		unresolved	unresolved	unresolved	unresolved	unresolved	unresolved	87092801	ECACC	BIC-1, OC-314, OC-315, OC-316, SW 527, SW 480, SW 598, SW 620, SW 608, SW 613, SW 732, SW 733	SW 480 and SW 620 are derived from the same patient. Patient information for SW 527 is different, therefore must be a contaminant.
SW 527	SW 527	Homo sapiens	unresolved		unresolved	unresolved	unresolved	unresolved	unresolved	unresolved	CRL-7940	ATCC	BIC-1, OC-314, OC-315, OC-316, SW 527, SW 480, SW 598, SW 620, SW 608, SW 613, SW 732, SW 733	This group contains cells with diverse origin. Resolution may not be possible.
SW 579	CGTH-W-1	Homo sapiens	Thyroid		Carcinoma	Female	Chinese	70	Years	Adult	HTB-107	ATCC	CGTH-W-1, SW 579	CGTH-W-1 is in fact a subclone of SW-579, established in 1973 (Fogh J et al., 1977, J. Natl. Cancer Inst. 58: 209-214, 1977), while CGTH-W-1 was established in 1995
SW 620	SW 620	Homo sapiens	unresolved		unresolved	unresolved	unresolved	unresolved	unresolved	unresolved	87051203	ECACC	BIC-1, OC-314, OC-315, OC-316, SW 527, SW 480, SW 598, SW 620, SW 608, SW 613, SW 732, SW 733	SW 480 and SW 620 are derived from the same patient. Patient information for SW 527 is different, therefore must be a contaminant.
SW 626	SW 626	Homo sapiens	Ovary		Adenocarcinoma	Female	Caucasian	46	Years	Adult	HTB-78	ATCC	 --	 --
SW 684	SW 684	Homo sapiens	Connective Tissue		Fibrosarcoma	Male	Caucasian	68	Years	Adult	HTB-91	ATCC	 --	 --
SW 756	SW 756	Homo sapiens	Cervix		Carcinoma Squamous Cell	Female	Caucasian	46	Years	Adult	CRL-10302	ATCC	 --	 --
SW 780	SW 780	Homo sapiens	Urinary Bladder		Carcinoma Transitional Cell	Female	Caucasian	80	Years	Adult	CRL-2169	ATCC	 --	 --
SW 837	SW 837	Homo sapiens	Rectum		Adenocarcinoma	Male	Caucasian	53	Years	Adult	91031104	ECACC	 --	 --
SW 872	SW 872	Homo sapiens	Unknown		Liposarcoma	Male	Caucasian	36	Years	Adult	HTB-92	ATCC	 --	 --
SW 900	SW 900	Homo sapiens	Lung		Carcinoma Non-Small Cell	Male	Caucasian	53	Years	Adult	HTB-59	ATCC	 --	 --
SW 948	SW 948	Homo sapiens	Colon		Adenocarcinoma	Female	Caucasian	81	Years	Adult	91030714	ECACC	 --	 --
SW 954	SW 954	Homo sapiens	vulva		Carcinoma Squamous Cell	Female	Caucasian	86	Years	Adult	HTB-117	ATCC	 --	 --
SW 962	SW 962	Homo sapiens	Vulva		Carcinoma	Female	Caucasian	64	Years	Adult	HTB-118	ATCC	 --	 --
SW 982	SW 982	Homo sapiens	Breast		Sarcoma Synovial	Female	Caucasian	25	Years	Adult	HTB-93	ATCC	 --	 --
T.T	T.T	Homo sapiens	Esophagus		Carcinoma Squamous Cell	Male	Unknown	67	Years	Adult	JCRB0262 	JCRB	T.T, T.Tn	 --
T.Tn	T.T	Homo sapiens	Esophagus		Carcinoma Squamous Cell	Male	Unknown	67	Years	Adult	JCRB0261 	JCRB	T.T, T.Tn	 --
T/G HA-VSMC	T/G HA-VSMC	Homo sapiens	Heart		Unknown	Female	Caucasian	11	Months	Juvenile	CRL-1999	ATCC	 --	 --
T1-73	T1-73	Homo sapiens	Bone		Osteosarcoma	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7943	ATCC	 --	 --
T2	T2	Homo sapiens	Blood		Normal	Unknown	Unknown	Unknown	Unknown	Unknown	RCB1932	RIKEN	T1(174 x CEM.T1), T2, T2(174 x CEM.T2)	 --
T24	T24	Homo sapiens	Urinary Bladder		Carcinoma	Female	Caucasian	81	Years	Adult	HTB-4	ATCC	ECV-304, EJ-1, T24, T24/83	 --
T24/83	T24/83	Homo sapiens	Urinary Bladder		Carcinoma	Female	Caucasian	81	Years	Adult	85061107	ECACC	ECV-304, EJ-1, T24, T24/83	 --
T3M-1 Cl-10	T3M-1	Homo sapiens	Oral Cavity		Carcinoma Squamous Cell	Male	Japanese	33	Years	Adult	RCB1017	RIKEN	CJM, CJM C14, CJM C15, CJM C16, CJM C17, CJM C18, T3M-1 Cl-10, T3M-1 Clone2	 --
T3M-1 Clone2	T3M-1	Homo sapiens	Oral Cavity		Carcinoma Squamous Cell	Male	Japanese	33	Years	Adult	RCB1015	RIKEN	CJM, CJM C14, CJM C15, CJM C16, CJM C17, CJM C18, T3M-1 Cl-10, T3M-1 Clone2	 --
T3M-10	T3M-10	Homo sapiens	Lung		Carcinoma Large Cell	Male	Japanese	40	Years	Adult	RCB1020	RIKEN	 --	 --
T3M-11	T3M-11	Homo sapiens	Lung		Carcinoma Small Cell	Unknown	Japanese	Unknown	Unknown	Unknown	RCB1022	RIKEN	 --	 --
T3M-12	T3M-12	Homo sapiens	Lung		Carcinoma Small Cell	Unknown	Unknown	Unknown	Unknown	Unknown	RCB2281	RIKEN	 --	 --
T3M-3	T3M-3	Homo sapiens	Placenta		Choriocarcinoma	Female	Japanese	Unknown	Unknown	Unknown	RCB1018	RIKEN	 --	 --
T3M-4	T3M-4	Homo sapiens	Pancreas		Adenocarcinoma	Male	Japanese	64	Years	Adult	RCB1021	RIKEN	 --	 --
T3M-5	T3M-5	Homo sapiens	Thyroid		Carcinoma Squamous Cell	Female	Japanese	71	Years	Adult	RCB1012	RIKEN	 --	 --
T-47D	T-47D	Homo sapiens	Breast		Adenocarcinoma Ductal	Female	Unknown	54	Years	Adult	HTB-133	ATCC	 --	 --
T84	T84	Homo sapiens	Colon	Lung	Carcinoma	Male	Unknown	72	Years	Adult	CCL-248	ATCC	 --	 --
T98G	T98G	Homo sapiens	Brain		Glioblastoma	Male	Caucasian	61	Years	Adult	CRL-1690	ATCC	 --	 --
TAK3	TAK3	Homo sapiens	Blood		Normal	Male	Unknown	Unknown	Unknown	Unknown	93093004	ECACC	 --	 --
Takigawa	Takigawa	Homo sapiens	Stomach		Carcinoma	Male	Japanese	63	Years	Adult	JCRB0124 	JCRB	 --	 --
Tal Jo	Tal Jo	Homo sapiens	Skin		osteogenesis imperfecta 	Female	Unknown	6	Years	Juvenile	CRL-1267	ATCC	 --	 --
TALL-1	TALL-1	Homo sapiens	Blood		Leukemia Acute Lymphocytic	Male	Unknown	28	Years	Adult	ACC 521	DSMZ	 --	 --
TALL-104	TALL-104	Homo sapiens	Blood		Leukemia Acute Lymphocytic	Male	Unknown	2	Years	Juvenile	CRL-11386	ATCC	 --	 --
TANOUE	TANOUE	Homo sapiens	Blood		Leukemia	Male	Unknown	10	Years	Juvenile	ACC 399	DSMZ	GR-ST,Tanoue, ST	 --
TASK1	TASK1	Homo sapiens	Brain		Unknown	Unknown	Japanese	21	Years	Adult	JCRB0139 	JCRB	 --	 --
TC-1	TC-1	Mus musculus	Lung		Carcinoma	Unknown	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
TC-71	TC-71	Homo sapiens	Bone		Sarcoma Ewings	Male	Unknown	22	Years	Adult	ACC 516	DSMZ	 --	 --
TCC 92-1	TCC 92-1	Homo sapiens	Urinary Bladder		Carcinoma Transitional Cell	Unknown	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
TCC 94-10	TCC 94-10	Homo sapiens	Urinary Bladder		Carcinoma Transitional Cell	Unknown	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
TCC 96-1	TCC 96-1	Homo sapiens	Urinary Bladder		Carcinoma	Unknown	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
TCC 97-1	TCC 97-1	Homo sapiens	Urinary Bladder		Carcinoma Transitional Cell	Unknown	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
TCC 97-18	TCC 97-18	Homo sapiens	Urinary Bladder		Carcinoma Transitional Cell	Unknown	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
TCC 97-24	TCC 97-24	Homo sapiens	Urinary Bladder		Carcinoma Transitional Cell	Unknown	Unknown	Unknown	Unknown	Unknown	 --	 --	 --	 --
TCC-PAN2	TCC-PAN2	Homo sapiens	Pancreas		Carcinoma	Female	Japanese	68	Years	Adult	JCRB1072 	JCRB	 --	 --
TCCSUP	TCCSUP	Homo sapiens	Urinary Bladder		Carcinoma Transitional Cell	Female	Unknown	67	Years	Adult	HTB-5	ATCC	 --	 --
TCO-1	TCO-1	Homo sapiens	Thyroid		Carcinoma	Unknown	Unknown	Unknown	Unknown	Unknown	JCRB0239 	JCRB	TCO-1, TCO-2	 --
TCO-2	TCO-2	Homo sapiens	Cervix		Unknown	Female	Japanese	34	Years	Adult	RCB0689	RIKEN	TCO-1, TCO-2	 --
TCS	TCS	Homo sapiens	Cervix		Carcinoma Squamous Cell	Female	Japanese	78	Years	Adult	RCB0638	RIKEN	 --	 --
TC-YIK	TC-YIK	Homo sapiens	Cervix		Unknown	Female	Japanese	31	Years	Adult	RCB0443	RIKEN	 --	 --
TDL-3	AHH-1	Homo sapiens	Blood		Normal	Male	Caucasian	33	Years	Adult	 --	 --	AHH-1, RPMI 1788, TDL-3	 --
TE 115.T	TE 115.T	Homo sapiens	Soft Tissue		fibromatosis	Male	Caucasian	3	Days	Juvenile	CRL-7744	ATCC	 --	 --
TE 125.T	TE 125.T	Homo sapiens	Skelatal Muscle		Rhabdomyosarcoma	Female	Caucasian	Unknown	Unknown	Unknown	CRL-7945	ATCC	 --	 --
TE 130.T	TE 130.T	Homo sapiens	Bone		Normal	Male	Caucasian	6	Months	Juvenile	CRL-7746	ATCC	 --	 --
TE 149.T	TE 149.T	Homo sapiens	Unknown		Normal	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7751	ATCC	 --	 --
TE 159.T	TE 159.T	Homo sapiens	Skelatal Muscle		Rhabdomyosarcoma	Male	Caucasian	6	Years	Juvenile	CRL-7752	ATCC	 --	 --
TE 161.T	TE 161.T	Homo sapiens	Blood		Malignant Lymphoma - Burkitts Type	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7753	ATCC	 --	 --
TE 170.M	TE 170.M	Homo sapiens	Unknown		Normal	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7754	ATCC	 --	 --
TE 175.T	TE 175.T	Homo sapiens	Blood		Lymphomosarcoma	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7755	ATCC	 --	 --
TE 199.T	TE 199.T	Homo sapiens	Thymus		Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7757	ATCC	 --	 --
TE 206.T	TE 206.T	Homo sapiens	Unknown		Adenocarcinoma	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7758	ATCC	 --	 --
TE 353.Sk	TE 353.Sk	Homo sapiens	Skin		Normal	Female	Unknown	Unknown	Unknown	Unknown	CRL-7761	ATCC	TE 353.Sk, TE 354.T	Possibly from the same patient
TE 354.T	TE 354.T	Homo sapiens	Skin		Carcinoma Basal Cell	Female	Unknown	Unknown	Unknown	Unknown	CRL-7762	ATCC	TE 353.Sk, TE 354.T	Possibly from the same patient
TE 381.T	TE 381.T	Homo sapiens	Skelatal Muscle		Rhabdomyosarcoma	Female	Caucasian	7	Years	Juvenile	CRL-7763	ATCC	LXFL529, RD, T 174, TE 381.T, TE 671, TE 671 subline No. 2, TE 76.T	TE 671, RD Reported by DSMZ. Sanger also reports T-174, TE-13-T, TE 76.T, RD as synonymous. LXFL529 not reported
TE 417.T	TE 417.T	Homo sapiens	Bone		Osteosarcoma	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7765	ATCC	 --	 --
TE 418.T	TE 418.T	Homo sapiens	Bone		Osteosarcoma	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7766	ATCC	 --	 --
TE 441.T	TE 441.T	Homo sapiens	Skelatal Muscle		Rhabdomyosarcoma	Female	african	14	Years	Juvenile	CRL-7767	ATCC	 --	 --
TE 617.T	TE 617.T	Homo sapiens	Skelatal Muscle		Rhabdomyosarcoma	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7774	ATCC	 --	 --
TE 671	TE 671	Homo sapiens	Skelatal Muscle		Rhabdomyosarcoma	Female	Caucasian	7	Years	Juvenile	 --	 --	LXFL529, RD, T 174, TE 381.T, TE 671, TE 671 subline No. 2, TE 76.T	TE 671, RD Reported by DSMZ. Sanger also reports T-174, TE-13-T, TE 76.T, RD as synonymous. LXFL529 not reported
TE 671 Subline No.2	TE 671 Subline No.2	Homo sapiens	Skelatal Muscle		Rhabdomyosarcoma	Female	Caucasian	7	Years	Juvenile	 --	 --	 --	 --
TE 76.T	TE 76.T	Homo sapiens	Skelatal Muscle		Rhabdomyosarcoma	Female	Caucasian	7	Years	Juvenile	CRL-7732	ATCC	LXFL529, RD, T 174, TE 381.T, TE 671, TE 671 subline No. 2, TE 76.T	TE 671, RD Reported by DSMZ. Sanger also reports T-174, TE-13-T, TE 76.T, RD as synonymous. LXFL529 not reported
TE 84.T	TE 84.T	Homo sapiens	Ovary		Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7944	ATCC	 --	 --
TE 90.Sk	TE 90.Sk	Homo sapiens	Skin		Normal	Female	Caucasian	1	Years	Juvenile	CRL-7739	ATCC	 --	 --
TE 91.Sk	TE 91.Sk	Homo sapiens	Skin		Normal	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7740	ATCC	 --	 --
TE 98.T	TE 98.T	Homo sapiens	Blood		Histiocytosis	Unknown	Unknown	Unknown	Unknown	Unknown	CRL-7741	ATCC	 --	 --
TE-1	TE-1	Homo sapiens	Esophagus		Carcinoma Squamous Cell	male	Unknown	Unknown	Unknown	Unknown	RCB1894	RIKEN	 --	 --
TE-10	TE-10	Homo sapiens	Esophagus		Carcinoma Squamous Cell	Unknown	Unknown	Unknown	Unknown	Unknown	RCB2099	RIKEN	 --	 --
TE-11	TE-11	Homo sapiens	Esophagus		Carcinoma Squamous Cell	Unknown	Unknown	58	Years	Adult	RCB2100	RIKEN	 --	 --
TE-14	TE-14	Homo sapiens	Esophagus		Carcinoma Squamous Cell	male	Unknown	57	Years	Adult	RCB2101	RIKEN	 --	 --
TE-15	TE-15	Homo sapiens	Esophagus		Carcinoma Squamous Cell	Female	Unknown	Unknown	Unknown	Unknown	RCB1951	RIKEN	 --	 --
TE-4	TE-4	Homo sapiens	Esophagus		Carcinoma Squamous Cell	Unknown	Unknown	Unknown	Unknown	Unknown	RCB2097	RIKEN	 --	 --
