SRA	SRX	MGI	old	new	judge
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673887	anti-Myc EZiew affinity gel; Sigma E6779|NRG1-myc_IP_3	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673886	anti-Myc EZiew affinity gel; Sigma E6779|NRG1-myc_IP_2	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673885	anti-Myc EZiew affinity gel; Sigma E6779|NRG1-myc_IP_1	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673884	none|NRG1-myc_INPUT	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673883	anti-Myc EZiew affinity gel; Sigma E6779|NRG1-myc_sut1d_IP_3	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673882	anti-Myc EZiew affinity gel; Sigma E6779|NRG1-myc_sut1d_IP_2	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673881	anti-Myc EZiew affinity gel; Sigma E6779|NRG1-myc_sut1d_IP_1	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673880	none|NRG1-myc_sut1d_INPUT	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673879	anti-Myc EZiew affinity gel; Sigma E6779|RTG3-myc_gcn4d_IP3	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673878	none|RTG3-myc_gcn4d_INPUT_3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673877	anti-Myc EZiew affinity gel; Sigma E6779|RTG3-myc_gcn4d_IP2	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673876	none|RTG3-myc_gcn4d_INPUT_2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673875	anti-Myc EZiew affinity gel; Sigma E6779|RTG3-myc_gcn4d_IP1	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673874	none|RTG3-myc_gcn4d_INPUT_1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673873	anti-Myc EZiew affinity gel; Sigma E6779|GCN4-myc_rtg3d_IP3	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673872	none|GCN4-myc_rtg3d_INPUT_3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673871	anti-Myc EZiew affinity gel; Sigma E6779|GCN4-myc_rtg3d_IP2	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673870	none|GCN4-myc_rtg3d_INPUT_2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673869	anti-Myc EZiew affinity gel; Sigma E6779|GCN4-myc_rtg3d_IP1	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673868	none|GCN4-myc_rtg3d_INPUT_1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673867	anti-Myc EZiew affinity gel; Sigma E6779|RTG3-myc_IP3	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673866	none|RTG3-myc_INPUT3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673865	anti-Myc EZiew affinity gel; Sigma E6779|RTG3-myc_IP2	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673864	none|RTG3-myc_INPUT2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673863	anti-Myc EZiew affinity gel; Sigma E6779|RTG3-myc_IP1	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673862	none|RTG3-myc_INPUT1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673861	anti-Myc EZiew affinity gel; Sigma E6779|GCN4-myc_IP3	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673860	none|GCN4-myc_INPUT3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673859	anti-Myc EZiew affinity gel; Sigma E6779|GCN4-myc_IP2	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673858	none|GCN4-myc_INPUT2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673857	anti-Myc EZiew affinity gel; Sigma E6779|GCN4-myc_IP1	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX673856	none|GCN4-myc_INPUT1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652793	none|BY4741_spt20D	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652792	none|BY4742_WT	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652791	Pol II|BY4741_spt20D	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX523904	Supernatant DNA	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX497387	Chd1|chd1ChIP_set2del_rep2	Oth@ CHD1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX497386	Chd1|chd1ChIP_set2del_rep1	Oth@ CHD1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX497385	Chd1|chd1ChIP_wt_rep2	Oth@ CHD1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX497384	Chd1|chd1ChIP_wt_rep1	Oth@ CHD1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX497383	RNAPII Ser2P antibody (Abcam, ab5095)|pol2ser2ChIP_chd1del	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX497382	RNAPII Ser2P antibody (Abcam, ab5095)|pol2ser2ChIP_wt	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX497381	RNAPII Ser5P antibody (Abcam, cat.# ab5131)|pol2ser5ChIP_chd1del	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX497380	RNAPII Ser5P antibody (Abcam, cat.# ab5131)|pol2ser5ChIP_wt	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX493933	none|C3857	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX493932	none|C3632	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX476138	scc2-4_wce_1	Oth@ SCC2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX476137	wt_wce_1	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX476136	scc2-4_wce_2	Oth@ SCC2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX476135	Myc-Tag (9B11)|2276S|scc2-4_ip_2	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX476134	Myc-Tag (9B11)|2276S|wt_ip_2	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX476133	Myc-Tag (9B11)|2276S|scc2-4_ip_1	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX476132	Myc-Tag (9B11)|2276S|wt_ip_1	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX476131	wt_wce_2	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455453	Input: Rpb3 (+3AT) Experiment 3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455452	IP: Rpb3 (+3AT) Experiment 3	Pol@ RPB3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455451	Input: Rpb3 (+3AT) Experiment 2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455450	IP: Rpb3 (+3AT) Experiment 2	Pol@ RPB3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455449	Input: Rpb3 (no 3AT) Experiment 3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455448	IP: Rpb3 (No 3AT) Experiment 3	Pol@ RPB3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455447	Input:Rpb3 (no 3AT) Experiment 2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455446	IP: Rpb3 (no 3AT) Experiment 2	Pol@ RPB3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455445	Input: HA-H2B (+3AT) Experiment 3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455444	IP: HA-H2B (+3AT) Experiment 3	His@ H2B	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455443	Input: HA-H2B (+3AT) Experiment 2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455442	IP: HA-H2B (+3AT) Experiment 2	His@ H2B	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455441	Input: HA-H2B (no 3AT) Experiment 3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455440	IP: HA-H2B (No 3AT) Experiment 3	His@ H2B	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455439	Input: HA-H2B (no 3AT) Experiment 2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455438	IP: HA-H2B (no 3AT) Experiment 2	His@ H2B	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455437	Input: HA-H4 (+3AT) Experiment 3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455436	IP: HA-H4 (+3AT) Experiment 3	His@ H4	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455435	Input: HA-H4 (+3AT) Experiment 2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455434	IP: HA-H4 (+3AT) Experiment 2	His@ H4	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455433	Input: HA-H4 (no 3AT) Experiment 3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455432	IP: HA-H4 (No 3AT) Experiment 3	His@ H4	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455431	Input: HA-H4 (no 3AT) Experiment 2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX455430	IP: HA-H4 (no 3AT) Experiment 2	His@ H4	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX433139	none|Saccharomyces cerevisiae grown in SD medium	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX423156	anti-HA 12CA5|11 666 606 001|AM1474	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX423155	anti-HA 12CA5|11 666 606 001|AM1145	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX423154	input|AM1474	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX423153	input|AM1145	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX423152	anti-HA 12CA5|11 666 606 001|AM8834	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX423151	anti-HA 12CA5|11 666 606 001|AM5708	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX423150	input|AM8834	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX423149	input|AM5708	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX399185	Pol II antibody (4F8- HemholtzZentrum mnchen )|Yeast WT	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390624	(rb) -H3K4me3 (#528; Ali Shilatifard)|H3K4ME3_WT_FM392_Rep_2	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390623	(rb) -H3K4me3 (#528; Ali Shilatifard)|H3K4ME3_WT_FM392_Rep_1	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390622	(rb) -H3K4me3 (#528; Ali Shilatifard)|H3K4ME3_leo1_delta_FM392_Rep_2	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390621	(rb) -H3K4me3 (#528; Ali Shilatifard)|H3K4ME3_leo1_delta_FM392_Rep_1	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390620	(rb) -H3K4me3 (#528; Ali Shilatifard)|H3K4ME3_Full_length_Set1_Rep_2	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390619	input|Input_for_Full_length_Set1_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390618	(rb) -H3K4me3 (#528; Ali Shilatifard)|H3K4ME3_Full_length_Set1_Rep_1	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390617	input|Input_Set1_aa762-1080_Rep_1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390616	(rb) -H3K4me3 (#528; Ali Shilatifard)|H3K4ME3_aa762-1080_Set1_Rep_1	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390615	(rb) -H3K4me3 (#528; Ali Shilatifard)|H3K4ME3_chd1_delta_FM392_Rep_2	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390614	(rb) -H3K4me3 (#528; Ali Shilatifard)|H3K4ME3_chd1_delta_FM392_Rep_1	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX390613	(rb) -H3K4me3 (#528; Ali Shilatifard)|H3K4ME3_aa762-1080_Set1_Rep_2	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX387223	RNAPolII_WT_hH2B_ChIPseq	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX387222	H3K4me3_WT_hH2B_ChIPseq	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX387221	H2B_WT_hH2B_ChIPseq	His@ H2B	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX387220	H2Bub_ubp8_hH2B_ChIPseq	His@ H2Bub	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX387219	H2Bub_WT_hH2B_ChIPseq	His@ H2Bub	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX387218	H2Bub_WT_yH2B_ChIPseq	His@ H2Bub	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX387213	gcn5_input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX387212	ubp8_hH2B_input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX387211	WT_hH2B_input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX387210	WT_yH2B_input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX385605	WCE at 0h after meiotic induction (GAL4BD-SPO11-FLAG cells)	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX385604	WCE at 5h after meiotic induction (SPO11-FLAG cells)	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX385603	WCE at 4h after meiotic induction (RED1-FLAG cells)	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX385602	WCE at 3h after meiotic induction (SPO11-FLAG cells)	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX385601	Gal4BD-Spo11-FLAG ChIP at 0h after meiotic induction	Oth@ SPO11	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX385600	Spo11-FLAG ChIP at 5h after meiotic induction	Oth@ SPO11	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX385599	Spo11-FLAG ChIP at 4h after meiotic induction	Oth@ SPO11	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX385598	Spo11-FLAG ChIP at 3h after meiotic induction	Oth@ SPO11	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX385597	Rec8-FLAG ChIP in GAL4BD-SPO11 cells at 4h after meiotic induction	Oth@ REC8	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX385596	Rec8-FLAG ChIP at 4h after meiotic induction	Oth@ REC8	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX372029	none|9E11, monocolonal mouse anti-Myc|meiotic cells, 4.5h in SPM, untagged	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX372028	Sgs1-myc13|9E11, monocolonal mouse anti-Myc|meiotic cells, 4.5h in SPM, Sgs1-ChIP	Oth@ SGS1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX372027	Sgs1-myc13|9E11, monocolonal mouse anti-Myc|meiotic cells, 3.5h in SPM, Sgs1-ChIP	Oth@ SGS1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX372026	Smc6-myc13|9E11, monocolonal mouse anti-Myc|meiotic cells, 4.5h in SPM, Smc6-ChIP, spo11delta	Oth@ SMC6	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX372025	Smc6-myc13|9E11, monocolonal mouse anti-Myc|meiotic cells, 3.5h in SPM, Smc6-ChIP, spo11delta	Oth@ SMC6	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX372024	Smc6-myc13|9E11, monocolonal mouse anti-Myc|meiotic cells, 4.5h in SPM, Smc6-ChIP	Oth@ SMC6	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX372023	Smc6-myc13|9E11, monocolonal mouse anti-Myc|meiotic cells, 3.5h in SPM, Smc6-ChIP	Oth@ SMC6	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX360893	input DNA|SWI6 TAP-tagged yeast cells	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX335656	rabbit anti pan CTD (Schroeder eta l Genes Dev. 14:2435, 2000)|Pol II ChIP DNA	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX193145	none|Genomic DNA	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX193144	Anti-myc (9E10)|Myc tagged Hst4|Genomic DNA	Oth@ HST4	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX193143	Anti-myc (9E10)|Myc tagged Hst3|Genomic DNA	Oth@ HST3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX193142	Anti-myc (9E10)|Myc tagged Hst2|Genomic DNA	Oth@ HST2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX193141	Anti-myc (9E10)|Myc tagged Hst1|Genomic DNA	Oth@ HST1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX193140	Anti-myc (9E10)|Myc tagged Sum1|Genomic DNA	Oth@ SUM1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX193139	Anti-myc (9E10)|Myc tagged Sir2|Genomic DNA	Oth@ SIR2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX185636	normal rabbit IgG|mid-log phase ASF1-18myc cells, mock	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX170681	Sepharose CL-4B (Sigma)|Log-phase cells shifted to 0.15X YEP minus carbon source (4hours)	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX170678	Sepharose CL-4B (Sigma)|Log-phase cells	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX160485	FLAG (Sigma anti-FLAG M2 magnetic beads, catalog #8823, lot #041M6135)|nuclei|Isw2 WT ChIP	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX160483	FLAG (Sigma anti-FLAG M2 magnetic beads, catalog #8823, lot #041M6135)|nuclei|Chd1 WT N-ChIP-seq	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX160481	FLAG (Sigma anti-FLAG M2 magnetic beads, catalog #8823, lot #041M6135)|nuclei|Chd1 K407R ChIP	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX160480	FLAG (Sigma anti-FLAG M2 magnetic beads, catalog #8823, lot #041M6135)|nuclei|Isw2 K215R ChIP	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX160479	FLAG (Sigma anti-FLAG M2 magnetic beads, catalog #8823, lot #041M6135)|nuclei|Isw1 K227R N-ChIP-Seq	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX157920	None|YMC RC phase cells, input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX157919	None|YMC OX phase cells, input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX157918	FLAG|YMC RC phase cells, Ifh1p ChIP	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX157917	FLAG|YMC OX phase cells, Ifh1p ChIP	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX127921	anti-trimethylated H3K4 antibody (developed by our lab)|delta_Chd1 yeast (FM391,delta Chd1)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX127920	anti-trimethylated H3K79 antibody (Abcam, ab2621)|delta_Chd1 yeast (FM391,delta Chd1)	His@ H3K79me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX127919	N/A (whole cell extract)|delta_Chd1 yeast (FM391,delta Chd1)	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX127918	anti-trimethylated H3K4 antibody (developed by our lab)|Wild-type yeast (FM391)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX127917	anti-trimethylated H3K79 antibody (Abcam, ab2621)|Wild-type yeast (FM391)	His@ H3K79me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX127916	N/A (whole cell extract)|Wild-type yeast (FM391)	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX1142483	H3K23ac|W303 Q	His@ H3K23ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX1142482	H3K23ac|W303 log	His@ H3K23ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100288	H3-T7, H4 tail deletion, generation 3	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100287	H3-HA, H4 tail deletion, generation 3	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100286	H3-T7, top1 deletion, generation 3	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100285	H3-HA, top1 deletion, generation 3	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100284	H3-T7, cac1 deletion, generation 3	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100283	H3-HA, cac1 deletion, generation 3	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100282	H3-T7, wt, generation 1	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100281	H3-HA, wt, generation 1	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100280	H3-T7, wt, G2/M	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100279	H3-HA, wt, G2/M	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100278	H3-T7, wt, generation 0	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX100277	H3-HA, wt, generation 0	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX097119	9E10-anti myc, Millipore cat no:05-419|ChIP	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX092436	none|input sonicated DNA|Yeast cell	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX092435	anti-RNA Polymerase II mouse monoclonal antibody, clone 8WG16 (Covance, MMS-126R)|Yeast cell	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX062937	SCH9 SDS3-TAP nucleus	Oth@ SCH9	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX062028	sch9-as STB3-TAP nucleus	Oth@ SCH9	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX062027	SCH9 STB3-TAP nucleus	Oth@ SCH9	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX062025	sch9-as stb3 dot6 tod6 SDS3-TAP nucleus	Oth@ SCH9	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX062024	sch9-as dot6 tod6 SDS3-TAP nucleus	Oth@ SCH9	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX062023	sch9-as stb3 SDS3-TAP nucleus	Oth@ SCH9	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX062022	sch9-as SDS3-TAP nucleus	Oth@ SCH9	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX058456	none|YMC RC phase	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX058455	none|YMC OX phase cells	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX058454	Flag M2 200472-21 (Agilent)|YMC RC phase	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX058453	Flag M2 200472-21 (Agilent)|YMC OX phase cells	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX058452	H3 05-928 (Millipore)|YMC RC phase	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX058451	H3 05-928 (Millipore)|YMC OX phase cells	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX058450	H3K9ac 06-942 (Millipore)|YMC RC phase	His@ H3K9ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX058449	H3K9ac 06-942 (Millipore)|YMC OX phase cells	His@ H3K9ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX021359	monoclonal anti-Myc antibody 9E10|whole organism, tagged	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX021358	monoclonal anti-Myc antibody 9E10|whole organism, untagged	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX016026	polyclonal ORC|WT W303	Oth@ ORC1	
