SRA	SRX	MGI	old	new	judge
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX129064	RNA polymerase II (ab5095, lot# GR32890-1, Abcam)|uterus	Pol@ RNA Polymerase II	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX129062	ER alpha (sc-542, lot# D1310, Santa Cruz)|uterus	Oth@ Esr1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127404	H3K4me2|HPC-iPSC H3K4me2 ChIPseq	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127402	H3K4me2|MEF-iPSC H3K4me2 ChIPseq	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127391	H3K4me3|HPC-iPSC H3K4me3 ChIPseq	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127389	H3K4me3|MEF-iPSC H3K4me3 ChIPseq	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127383	H3K27me3|APC H3K27me3 ChIPseq	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127378	H3K27me3|HPC-iPSC H3K27me3 ChIPseq	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127376	H3K27me3|MEF-iPSC H3K27me3 ChIPseq	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127370	APC input DNA	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127369	HPC input DNA	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127364	HPC-iPSC input DNA	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX127362	MEF-iPSC input DNA	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX122577	Relb|bone marrow	Oth@ Relb	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX122575	Rel|bone marrow	Oth@ Rel	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX121228	anti-Suz12|Suz12 ChIP in RESTko NP cells	Oth@ Suz12	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX121226	anti-Suz12|Suz12 ChIP in wildtype NP cells	Oth@ Suz12	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX121186	anti-Nkx3.1 (Santa Cruz Biotechnology, sc-15022)|Nkx3-1_HET_ChIP-Seq	Oth@ Nkx3-1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX121184	anti-Nkx3.1 (Santa Cruz Biotechnology, sc-15022)|Nkx3-1_WT_ChIP-Seq	Oth@ Nkx3-1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX120207	anti EBF1 #0647 homemade|FO B	Oth@ Ebf1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX120205	anti EBF1 #0647 homemade|Pro-B	Oth@ Ebf1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX120173	SA1|Chromatin IP against SA1	Oth@ Stag1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX120172	SMC3|Chromatin IP against SMC3	Oth@ Smc3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX119353	anti-ATF4|Mouse embronic fibroblast	Oth@ Atf4	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX119351	anti-CHOP|Mouse embronic fibroblast	Oth@ Ddit3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX119325	HA-tag antibody (Santa Crruz Biotechnology, sc-7392)|G1ME cells	Oth@ Epitope tags	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX118393	Anti-H3K4me3 Millipore (#07-473)|Anti-H3K4me3 B6_testis_ChIP-Seq	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX118391	Anti-DMC1 (C-20)|Anti-DMC1 Prdm9-/-_testis_SSDS	Oth@ Dmc1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX118389	Input DNA with Kinetic Enrichment_testis_SSDS	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX118387	Anti-DMC1 (C-20)|Anti-DMC1 F1_testis_SSDS	Oth@ Dmc1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX117954	anti-YY1|Cardiac progenitor cells, YYI ChIP	Oth@ Yy1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1159962	Input control|Low fat diet	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1159961	Input control|High fat diet	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1159958	rabbit H3 antibody (Abcam, ab1791)|Low fat diet	His@ H3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1159957	rabbit H3 antibody (Abcam, ab1791)|High fat diet	His@ H3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX115151	H3K4me3|embryonic stem cells	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX115149	H3K4me1|embryonic stem cells	His@ H3K4me1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX115147	streptavidin|neuronal progenitor cells	Oth@ Biotin	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX115145	streptavidin|embryonic stem cells	Oth@ Biotin	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX114991	none (input)|T-ALL mnase input	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX114987	H3K4me3|T-ALL H3K4me3	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX114985	H3K27me3|T-ALL H3K27me3	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX114983	none (input)|DP mnase input	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX114981	H3K9ac|DP H3K9ac	His@ H3K9ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX114724	PR|Mouse uterus	Oth@ Pgr	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1144905	GATA3|CD4+CD25CD62L+ T cells	Oth@ Gata3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX113297	GRIP1|primary bone marrow-derived macrophages	Oth@ Grip1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX112907	Antibody H3K27me3 (Millipore 07-449, DAM-1588246)|Embryonic Stem cells	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX112503	Bethyl BL3194, lotA300-691A-1|CDX2 ChIP-Seq in WT mouse villus cells	Oth@ Cdx2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX112184	RNAPII S5P|CTD4H8 (MMS-128P, Covance)|Undifferentiated ES cells	Pol@ RNA Polymerase II	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1114460	Primary non-B cells	Unc@ Unclassified	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1091123	anti-IRF8 (Santa Cruz, C-19)|LPS actived B cells	Oth@ Irf8	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1091121	anti-IRF4 (Santa Curz, M-17)|LPS actived B cells	Oth@ Irf4	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1078988	H3K4me3 (Millipore, CS200580)|Mammary gland	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1062972	none|melan-Ink4a-Arf-1 (melan-a)	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1062971	SOX10 (sc-17342X; Santa Cruz Biotechnology)|melan-Ink4a-Arf-1 (melan-a)	Oth@ Sox10	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1062969	H3K27me3 (ab6002; Abcam)|melan-Ink4a-Arf-1 (melan-a)	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1062966	H3K27ac (ab4729; Abcam)|melan-Ink4a-Arf-1 (melan-a)	His@ H3K27ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1058356	rabbit polyclonals|ES-derived NS5 cells_ChIP	Unc@ Unclassified	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1057066	Adult Hippocampal NeuN- Cells (~7 weeks postnatal)	Unc@ Unclassified	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1057058	H3.3|Embryonic Cortical NeuN+ Cells (E16.5)	His@ H3.3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1056351	H3K9me3 (Active Motif: 39161)|H3K9me3_ChIPSeq_noTam	His@ H3K9me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1054886	Normal Goat IgG (SC, catalog# 2028, lot# F1411)|Basal Ganglia and Septum	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX105267	H3K27me3|Embryonic stem cells	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX104394	Rad21|Bethyl A300-080A|Embryonic stem cells	Oth@ Rad21	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX104389	CapG|Tatsuya Hirano AFR310-4L|Embryonic stem cells	Oth@ Ncapg	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX104387	CapD3|Tatsuya Hirano AFR319-3L|Embryonic stem cells	Oth@ Ncapd3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX104156	none|none|Mouse liver cells	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX104154	RPB2|sc-67318|Mouse liver cells	Pol@ Polr2b	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX104150	H3K36me3|ab9050|Mouse liver cells	His@ H3K36me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX104148	RPC4|CS681, raised against the C-terminus of RPC4, peptide CSPDFESLLDHKHR (same peptide as CS682, see (Chong, Hu et al. 2001))|Mouse liver cells	Pol@ Polr3d	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX104146	RPC1|CS377, raised against the C-terminus of RPC1, peptide PKRPLIFDTNEFHIPLVT, see (Sepehri and Hernandez 1997)),|Mouse liver cells	Pol@ Polr3a	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1035118	p1 mouse rib chondrocytes	Unc@ Unclassified	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1029571	Ileal epithelial cells	Unc@ Unclassified	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1022126	crosslink|anti-H3.3 (09-838); H3K9me3 (ab8898)|Embryonic stem cells	His@ H3K9me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1022089	NA|no antibody|Embryonic stem cells	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX101808	CBX7|Embryonic stem cells WT	Oth@ Cbx7	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX101697	H3K27me3 (Millipore)|C2C12 muscle progenitor cells	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX101695	H3K4me3 (Abcam)|C2C12 muscle progenitor cells	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX101683	PolII 8WG16|C2C12 myoblasts	Pol@ RNA Polymerase II	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1014074	anti-H3K27ac (ab4729, Abcam)|Tet2-/-: AML1-ETO_anti-H3K27ac	His@ H3K27ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1014073	anti-H3K4me3 (9751S, Cell signalling)|Tet2-/-: AML1-ETO_anti-H3K4me3	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1014071	IgG control (Gamma-globulin (10760815, Pierce))|Tet2-/-: AML1-ETO_IgG control	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1014070	anti-H3K27ac (ab4729, Abcam)|Tet2fl/fl; AML1-ETO_anti-H3K27ac	His@ H3K27ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1014069	anti-H3K4me3 (9751S, Cell signalling)|Tet2fl/fl; AML1-ETO_anti-H3K4me3	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1014068	anti-H3K4me1 (39635, Active Motif)|Tet2fl/fl; AML1-ETO_anti-H3K4me1	His@ H3K4me1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1014067	IgG control (Gamma-globulin (10760815, Pierce))|Tet2fl/fl; AML1-ETO_IgG control	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1008307	H3K27ac (ab4729, Abcam, Cambridge, MA, USA)|Mouse Embryonic day 14.5 Fetal Liver	His@ H3K27ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1008305	H3K4me3 (07-473, Millipore,Billerica, MA, USA)|Mouse Embryonic day 14.5 Fetal Liver	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX1000539	none (Whole cell extract)|Neural stem cells	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099708	Pol II|primary myotubes	Pol@ RNA Polymerase II	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099625	H3K36me3|Neuronal progenitor (NP) cells derived from mouse embryonic stem cells	His@ H3K36me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099623	H3K36me3|Embryonic Stem (ES) Cells	His@ H3K36me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099397	H3K36me3|ab9050|mouse Ik knockout DP thymocytes	His@ H3K36me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099396	H3K9ac2|06-599|mouse Ik knockout DP thymocytes	His@ H3K9ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099395	H3K27me3|07-449|mouse Ik knockout DP thymocytes	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099394	H3K4me3|ab8580 and 07-473|mouse Ik knockout DP thymocytes	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099262	none|input_stim_3T3	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099261	none|input_unstim_3T3	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099246	none|input_stim_DC	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099245	none|input_unstim_DC	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX099214	SA2|Chromatin IP against SA2	Oth@ Stag2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX097687	H3K4me3|07-473|Histone H3 (tri methyl K4). Marks promoters that are active or poised to be activated.|rabbit polyclonal|MEL	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX096138	H3K4me3 Tri-Methyl-Histone H3 (Lys4) (C42D8) Rabbit mAb|embryonic stem cells	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX096136	Jarid1b-DAIN|embryonic stem cells	Oth@ Kdm5b	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX095349	Mbd3|Mbd3 ChIP	Oth@ Mbd3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX093161	dimethyl-Histone H3 (Lys4)|Lin-Sca1-cKit+ cells	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX092603	none|Megakaryocyte Progenitor Cell Line (G1ME)	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX092476	none|EML cells	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX092474	anti-AML(RUNX1) rabbit polyclonal antibody|PC284|EML cells	Oth@ Runx1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX091662	H3K4me2 (Millipore 07-030)|ThyDP	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX091660	H3K4me2 (Millipore 07-030)|ThyDN3	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX091658	H3K4me2 (Millipore 07-030)|FLDN2b	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX091655	H3K4me2 (Millipore 07-030)|FLDN1	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX091653	H3K(9,14)Ac (Millipore 06-599)|ThyDP	His@ H3K9K14ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX091651	H3K(9,14)Ac (Millipore 06-599)|ThyDN3	His@ H3K9K14ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX091649	H3K(9,14)Ac (Millipore 06-599)|FLDN2b	His@ H3K9K14ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX091646	H3K(9,14)Ac (Millipore 06-599)|FLDN1	His@ H3K9K14ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX085427	anti-JNK13|Terminally differentiated neurons (TN)	Oth@ Mapk8	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX085110	Smc1|Bethyl A301-779A|Embryonic stem cells	Oth@ Smc1a	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX084836	H3K4me1|Id2-HPC cells induced under myeloid conditions, H3K4me1 ChIP	His@ H3K4me1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX084834	H3K4me1|Id2-HPC cells induced under B-cell conditions, Cd19+, 120h, H3K4me1 ChIP	His@ H3K4me1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX084833	H3K4me1|Id2-HPC cells induced under B-cell conditions, 48h, H3K4me1 ChIP	His@ H3K4me1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX084832	H3K4me1|Uninduced Id2-HPC cells, 0h, H3K4me1 ChIP	His@ H3K4me1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX084805	anti-V5 (Abcam, ab15828)|Chromatin IP against V5	Oth@ Epitope tags	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX084516	RNA Pol II|Embryonic Stem cells	Pol@ RNA Polymerase II	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX083278	anti-H3K27me3|embryonic hindlimb bud, H3K27me3 ChIP	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX083276	anti-H3K27ac|embryonic hindlimb bud, H3K27ac ChIP	His@ H3K27ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX083268	anti-H3K27me3|embryonic forelimb bud, H3K27me3 ChIP	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX083266	anti-H3K27ac|embryonic forelimb bud, H3K27ac ChIP	His@ H3K27ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX081813	H3K27ac|Frontal cortex	His@ H3K27ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX081811	H3K4me3|Frontal cortex	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX080247	Pol II  8WG16 Covance (Mono)|KH2	Pol@ RNA Polymerase II	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX080171	anti-CTCF (SantaCruz #15914)|TKO_CTCF_ChIPseq	Oth@ Ctcf	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX079890	TAL1|sc-12984|Ter119+ cells	Oth@ Tal1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX079872	H3K9me3|ab8898|G1E cells	His@ H3K9me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX079866	H3K4me1|ab8895|G1E cells	His@ H3K4me1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX079864	GATA2|SC-9008|G1E cells	Oth@ Gata2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX079862	TAL1|sc-12984|G1E cells	Oth@ Tal1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX077029	anti-Gata3 (558686, BD bioscience)|CD8 cells	Oth@ Gata3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX077028	anti-Gata3 (558686, BD bioscience)|Double positive cells	Oth@ Gata3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX063294	anti-H4K16Ac|E14.5 embryo head	His@ H4K16ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX062985	none (Input)|None|Mouse spleen	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX062984	H3K4me3|Millipore, 05-745|Mouse spleen	His@ H3K4me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX062983	H3K4me1|Abcam, ab8895|Mouse spleen	His@ H3K4me1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX062125	none|C2C12 myotubes differentiated for 96h	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX062124	none|Growing C2C12 myoblasts	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX059743	FoxA2|Control liver	Oth@ Foxa2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX057745	none|ES cells, input	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX057537	PPARgamma|Preadipocyte cell line	Oth@ Pparg	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX055318	1416 (Benevolenskaya et al.,Mol Cell 18, 623-635)|Kdm5a f/f ES cells	Oth@ Kdm5a	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX055104	anti-H3K27me3 (Upstate, 07-449)|mouse embryonic stem cells	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX047651	RNA Pol II|Preadipocyte cell line	Pol@ RNA Polymerase II	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX047645	C/EBPdelta|Preadipocyte cell line	Oth@ Cebpd	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX047143	Mi-2b|Abcam AB72418|Embyonic stem cells	Oth@ Chd4	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX047141	Lsd1|Abcam AB17721|Embyonic stem cells	Oth@ Kdm1a	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX047139	HDAC2|Abcam AB7029|Embyonic stem cells	Oth@ Hdac2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX047137	HDAC1|Abcam AB7028|Embyonic stem cells	Oth@ Hdac1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX041306	anti-H3K27me3 (Millipore,#07-449)|Neuronal Progenitor (NP) Cells RESTko	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX041301	anti-H3K27me3 (Millipore,#07-449)|Embryonic Stem Cells (ESCs) RESTko	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX041285	STAT5B|T cell	Oth@ Stat5b	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX041283	STAT5A|T cell	Oth@ Stat5a	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX039488	anti-H3K4me2|T-helper 2 cells	His@ H3K4me2	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX039487	anti-H3K27me3|T-helper 2 cells	His@ H3K27me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX039482	Fli1 (santa cruz, cat#sc356X, Lot#L0407)|CD8 cells	Oth@ Fli1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX039352	Rabbit IgG|Mouse ES cells	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX035989	none|Doxycycline-induced MEFs	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX032490	anti-JNK13|Terminally differentiated Neurons (TN)	Oth@ Mapk8	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX032483	anti-NFYA|Neuronal Progenitor (NP) Cells	Oth@ Nfya	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX032481	anti-JNK13|Neuronal Progenitor (NP) Cells	Oth@ Mapk8	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX032473	anti-NFYA|Embryonic Stem Cells (ESCs)	Oth@ Nfya	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX032471	anti-JNK13|Embryonic Stem Cells (ESCs)	Oth@ Mapk8	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX032464	goat-anti-eGFP, raised against His-tagged full-length eGFP and affinity-purified with GST-tagged full-length eGFP|ESC	Oth@ GFP	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX029862	Tet1-N|embryonic stem cells	Oth@ Tet1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX029860	Tet1-C|embryonic stem cells	Oth@ Tet1	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX028534	no IP|Embryonic stem cells	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX027464	None|Mouse Embryonic Fibroblasts with Dox-inducible Klf4, Sox2 and Oct4 (KSO)	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX027354	p300|Santa Cruz s.c. 585|Embyonic stem cells	Oth@ Ep300	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX027352	none|Embyonic stem cells	InP@ Input control	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX027332	H3K27ac|Abcam AB4729|Embyonic stem cells	His@ H3K27ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX027110	Spt5|Santa Cruz Biotechnology anti-Spt5 (H300)|ActivatedBCell_Spt5	Oth@ Supt5	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX026511	H4K12ac (Millipore 07-595 Lot 1676174)|thioglycollate-elicited peritoneal macrophages	His@ H4K12ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX026509	H4K8ac (Millipore 07-328 Lot 1655221)|thioglycollate-elicited peritoneal macrophages	His@ H4K8ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX026507	H4K5ac (Millipore 07-327, Lot 1682153)|thioglycollate-elicited peritoneal macrophages	His@ H4K5ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX026283	Suz12|Embryonic Stem cells	Oth@ Suz12	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX026103	anti-H3|AB1791|Embyonic stem cells	His@ H3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX023715	H4K8ac|mouse B cells	His@ H4K8ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX023713	H2BK5ac|mouse B cells	His@ H2BK5ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX023711	H3K9ac|mouse B cells	His@ H3K9ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX023709	H3K27ac|mouse B cells	His@ H3K27ac	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX023707	H3K36me3|mouse B cells	His@ H3K36me3	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX023705	Pol II (4H8)|mouse B cells	Pol@ RNA Polymerase II	
2	2	http://www.ncbi.nlm.nih.gov/sra?term=SRX022703	Smc1|Bethyl A300-055A|Mouse embryonic fibroblasts	Oth@ Smc1a	
