SRA	SRX	MGI	old	new	judge
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466520	N2|seq-WA30634849_H3K27ac_8002_N2_Eemb_Input_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466519	N2|seq-WA30634849_H3K27ac_8002_N2_Eemb_Input_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466518	N2|seq-WA30834809_H3K4me2_8002_N2_Eemb_ChIP_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466517	N2|seq-WA30834809_H3K4me2_8002_N2_Eemb_ChIP_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466516	N2|seq-WA30834809_H3K4me2_8002_N2_Eemb_Input_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466515	N2|seq-WA30834809_H3K4me2_8002_N2_Eemb_Input_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466514	N2|seq-ab8898_H3K9me3_339901_N2_Eemb_ChIP_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466513	N2|seq-ab8898_H3K9me3_339901_N2_Eemb_ChIP_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466512	N2|seq-ab8898_H3K9me3_339901_N2_Eemb_Input_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466511	N2|seq-ab8898_H3K9me3_339901_N2_Eemb_Input_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466510	N2|seq-ab1191_H3K18ac_GR311521_N2_Eemb_ChIP_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466509	N2|seq-ab1191_H3K18ac_GR311521_N2_Eemb_ChIP_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466508	N2|seq-ab1191_H3K18ac_GR311521_N2_Eemb_Input_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466507	N2|seq-ab1191_H3K18ac_GR311521_N2_Eemb_Input_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466506	N2|seq-MP07355_H3K23ac_27133_N2_Eemb_ChIP_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466505	N2|seq-MP07355_H3K23ac_27133_N2_Eemb_ChIP_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466504	N2|seq-MP07355_H3K23ac_27133_N2_Eemb_Input_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466503	N2|seq-MP07355_H3K23ac_27133_N2_Eemb_Input_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466502	N2|seq-ab12181_H3K9acS10ph_873968_N2_Eemb_ChIP_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466501	N2|seq-ab12181_H3K9acS10ph_873968_N2_Eemb_ChIP_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466500	N2|seq-ab12181_H3K9acS10ph_873968_N2_Eemb_Input_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466499	N2|seq-ab12181_H3K9acS10ph_873968_N2_Eemb_Input_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466498	N2|seq-HK00008_H3K9me2:6D11_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466497	N2|seq-HK00008_H3K9me2:6D11_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466496	N2|seq-HK00008_H3K9me2:6D11_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466495	N2|seq-HK00008_H3K9me2:6D11_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466494	N2|seq-ab9048_H3K36me1:206009_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466493	N2|seq-ab9048_H3K36me1:206009_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466492	N2|seq-ab9048_H3K36me1:206009_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466491	N2|seq-ab9048_H3K36me1:206009_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466490	N2|seq-AB3594_H3K79me2:346021_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466489	N2|seq-AB3594_H3K79me2:346021_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466488	N2|seq-AB3594_H3K79me2:346021_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466487	N2|seq-AB3594_H3K79me2:346021_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466486	N2|seq-AB1191_H3K18ac_GR311521_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466485	N2|seq-AB1191_H3K18ac_GR311521_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466484	N2|seq-AB1191_H3K18ac_GR311521_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466483	N2|seq-AB1191_H3K18ac_GR311521_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466482	N2|seq-UP07449_H3K27me3:24440_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466481	N2|seq-UP07449_H3K27me3:24440_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466480	N2|seq-UP07449_H3K27me3:24440_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466479	N2|seq-UP07449_H3K27me3:24440_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466478	N2|seq-UP07448_H3K27me1:24439_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466477	N2|seq-UP07448_H3K27me1:24439_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466476	N2|seq-UP07448_H3K27me1:24439_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466475	N2|seq-UP07448_H3K27me1:24439_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466474	N2|seq-NB211254_H3K36ac_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466473	N2|seq-NB211254_H3K36ac_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466472	N2|seq-NB211254_H3K36ac_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466471	N2|seq-NB211254_H3K36ac_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466470	N2|seq-HK00012_H3K36me2:2C3_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466469	N2|seq-HK00012_H3K36me2:2C3_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466468	N2|seq-HK00012_H3K36me2:2C3_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466467	N2|seq-HK00012_H3K36me2:2C3_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466466	N2|seq-HK00009_H3K9me3:2F3_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466465	N2|seq-HK00009_H3K9me3:2F3_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466464	N2|seq-HK00009_H3K9me3:2F3_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466463	N2|seq-HK00009_H3K9me3:2F3_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466462	N2|seq-AB8898_H3K9me3:33990_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466461	N2|seq-AB8898_H3K9me3:33990_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466460	N2|seq-AB8898_H3K9me3:33990_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466459	N2|seq-AB8898_H3K9me3:33990_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466458	N2|seq-AB2621_H3K79me3:361576_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466457	N2|seq-AB2621_H3K79me3:361576_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466456	N2|seq-AB2621_H3K79me3:361576_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX466455	N2|seq-AB2621_H3K79me3:361576_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX463083	N2|seq-JA00001_HTZ1_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX463082	N2|seq-JA00001_HTZ1_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX463081	N2|seq-JA00001_HTZ1_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX463080	N2|seq-JA00001_HTZ1_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331364	N2|seq-ab9051_H4K20me1_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331363	N2|seq-ab9051_H4K20me1_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331362	N2|seq-ab9051_H4K20me1_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331361	N2|seq-ab9051_H4K20me1_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331360	N2|seq-AB46540_NIgG_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331359	N2|seq-AB46540_NIgG_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331358	N2|seq-AB46540_NIgG_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331357	N2|seq-AB46540_NIgG_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331356	N2|seq-SDQ2966_MIS12_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331355	N2|seq-SDQ2966_MIS12_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331354	N2|seq-SDQ2966_MIS12_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331353	N2|seq-SDQ2966_MIS12_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331352	fem-2(b245)|seq-HK72A9_H4K8ac_FEM2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331351	fem-2(b245)|seq-HK72A9_H4K8ac_FEM2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331350	fem-2(b245)|seq-HK72A9_H4K8ac_FEM2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331349	fem-2(b245)|seq-HK72A9_H4K8ac_FEM2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331348	N2|seq-ab12181_H3K9acS10_873968_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331347	N2|seq-ab12181_H3K9acS10_873968_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331346	N2|seq-ab12181_H3K9acS10_873968_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331345	N2|seq-ab12181_H3K9acS10_873968_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331344	N2|seq-SDQ3520_LIN61_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331343	N2|seq-SDQ3520_LIN61_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331342	N2|seq-SDQ3520_LIN61_N2_L3_Input_Rep2|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331341	N2|seq-SDQ3520_LIN61_N2_L3_Input_Rep1|L3 Larva	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331340	fem-2(b245)|seq-Ab2621_H3K79me3_FEM2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331338	fem-2(b245)|seq-Ab2621_H3K79me3_FEM2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331337	fem-2(b245)|seq-Ab2621_H3K79me3_FEM2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331336	N2|seq-HK00009_H3K9me3_2F3_N2_Eemb_ChIP_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331335	N2|seq-HK00009_H3K9me3_2F3_N2_Eemb_ChIP_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331334	N2|seq-HK00009_H3K9me3_2F3_N2_Eemb_Input_Rep2|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331333	N2|seq-HK00009_H3K9me3_2F3_N2_Eemb_Input_Rep1|Early Embryo	Emb@ Early embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331332	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_YA_ChIP_Rep2|Young adult	Adl@ Young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331331	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_YA_Input_Rep2|Young adult	Adl@ Young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331330	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_YA_ChIP_Rep1|Young adult	Adl@ Young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331329	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_YA_Input_Rep1|Young adult	Adl@ Young adult?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331328	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_LateEMB_ChIP_Rep2|Late Embryo	Emb@ Late embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331327	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_LateEMB_Input_Rep2|Late Embryo	Emb@ Late embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331326	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_LateEMB_ChIP_Rep1|Late Embryo	Emb@ Late embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331325	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_LateEMB_Input_Rep1|Late Embryo	Emb@ Late embryo?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331324	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_L3_ChIP_Rep2|L3	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331323	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_L3_Input_Rep2|L3	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331322	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_L3_ChIP_Rep1|L3	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331321	OP404(official name : OP404 genotype : unc-119(ed3) III; wgIs404(nfya-1::TY1-GFP-3xFLA; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline.  The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The NFYA-1::EGFP fusion protein is expressed in the correct nfya-1 spatio-temporal expression pattern.  This strain was used for ChIP-seq experiments to map the in vivo binding sites for the NFYA-1 transcription factor. made_by : Unknown )|NFYA-1_GFP_L3_Input_Rep1|L3	Lar@ L3?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX331320	OP391(official name : OP391 genotype : unc-119(ed3) III; wgIs391(med-1::TY1 EGFP FLAG C; unc-119(+)) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology and Genetics in Dresden description : using Tony Hyman's recombineering pipeline. The resulting plasmid was used for biolistic transformation of an unc-119(ed3) strain. The MED-1::EGFP fusion protein is expressed in the correct med-1 spatio-temporal expression pattern. This strain was used for ChIP-seq experiments to map the in vivo binding sites for the MED-1 transcription factor. made_by : Unknown )|MED-1_GFP_MIDEMB_ChIP_Rep2|embryo	Emb@ Embryos?0	
