SRA	SRX	MGI	old	new	judge
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645109	anti-H3K18ac (Abcam, ab1191, lot GR46473-1)|embryos, cycle 14a, H3K18ac ChIP	His@ H3K18ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645108	anti-H3K18ac (Abcam, ab1191, lot GR46473-1)|embryos, cycle 12, H3K18ac ChIP	His@ H3K18ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645107	anti-H3K18ac (Abcam, ab1191, lot GR46473-1)|embryos, cycle 8, H3K18ac ChIP	His@ H3K18ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645106	anti-H4K8ac (Abcam, ab15823, lot GR25500-1)|embryos, cycle 14c, H4K8ac ChIP	His@ H4K8ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645105	anti-H4K8ac (Abcam, ab15823, lot GR25500-1)|embryos, cycle 14a, H4K8ac ChIP	His@ H4K8ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645104	anti-H4K8ac (Abcam, ab15823, lot GR25500-1)|embryos, cycle 12, H4K8ac ChIP	His@ H4K8ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645103	anti-H4K8ac (Abcam, ab15823, lot GR25500-1)|embryos, cycle 8, H4K8ac ChIP	His@ H4K8ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645102	anti-H4K5ac (Millipore, 07-327, lot 1911263)|embryos, cycle 14c, H4K5ac ChIP	His@ H4K5ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645101	anti-H4K5ac (Millipore, 07-327, lot 1911263)|embryos, cycle 14a, H4K5ac ChIP	His@ H4K5ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645100	anti-H4K5ac (Millipore, 07-327, lot 1911263)|embryos, cycle 12, H4K5ac ChIP	His@ H4K5ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX645099	anti-H4K5ac (Millipore, 07-327, lot 1911263)|embryos, cycle 8, H4K5ac ChIP	His@ H4K5ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX529168	wild-type cells - anti-RNAPII	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX529167	wild-type cells - anti-H3K36me3	His@ H3K36me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX529166	wild-type cells - anti-H3K36me2	His@ H3K36me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX512269	H3K9ac|Wing imaginal discs	His@ H3K9ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX512268	H3K9ac|Eye imaginal discs	His@ H3K9ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX512267	H3K27me3|Eye imaginal discs	His@ H3K27me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX511348	Input|Kc167 cells	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX511347	CP190|Kc167 cells	Oth@ Cp190	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX511346	Condensin II (CAPH2)|Kc167 cells	Oth@ Cap-H2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX511345	Cohesin (Rad21)|Kc167 cells	Oth@ vtd	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX511344	dTFIIIC220|Kc167 cells	Oth@ CG7099	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX507394	Chromatin bound to Protein-A-sepharose without antibody|mutant_mutant_PAS preincubation	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX507393	Input chromatin|mutant_mutant_Input DNA	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX507386	Chromatin bound to Protein-A-sepharose without antibody|WT_WT_PAS preincubation	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX507385	Input chromatin|WT_WT_Input DNA	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495794	Su(H) Kc late embryo ChIP Rep.3	Oth@ Su(H)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495793	Su(H) Kc late embryo ChIP Rep.2	Oth@ Su(H)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495792	Su(H) Kc late embryo ChIP Rep.1	Oth@ Su(H)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495791	Su(H) Kc late embryo Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495790	dMyc S2 late embryo ChIP Rep.2	Oth@ dm	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495789	dMyc S2 late embryo ChIP Rep.1	Oth@ dm	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495788	dMyc S2 late embryo Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495787	dMyc Kc167 late embryo ChIP Rep.2	Oth@ dm	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495786	dMyc Kc167 late embryo ChIP Rep.1	Oth@ dm	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495785	dMyc Kc167 late embryo Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495784	Hr78-GFP L3 ChIP Rep.2	Oth@ Hr78	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495783	Hr78-GFP L3 ChIP Rep.1	Oth@ Hr78	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495782	Hr78-GFP L3 Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495781	H Kc late embryo ChIP Rep.3	Oth@ h	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495780	H Kc late embryo ChIP Rep.2	Oth@ h	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495779	H Kc late embryo ChIP Rep.1	Oth@ h	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495778	H Kc late embryo Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495777	HP1 8-16h embryo ChIP Rep.1	Oth@ Su(var)205	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495776	HP1 8-16h embryo Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495324	Dfd-GFP_0-8h_embryo_ChIP-seq_ChIP_Rep2	Oth@ Dfd	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495323	Dfd-GFP_0-8h_embryo_ChIP-seq_ChIP_Rep1	Oth@ Dfd	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495322	Dfd-GFP_0-8h_embryo_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495321	Dfd-GFP_0-8h_embryo_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495320	TCF_0-8h_embryo_ChIP-seq_ChIP_Rep2	Oth@ pan	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495319	TCF_0-8h_embryo_ChIP-seq_ChIP_Rep1	Oth@ pan	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495318	TCF_0-8h_embryo_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495317	TCF_0-8h_embryo_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495316	yki_8-16h_embryonic_ChIP-seq_Input_Rep3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495315	yki_8-16h_embryonic_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495314	yki_8-16h_embryonic_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495313	Trl_8-16h_embryonic_ChIP-seq_ChIP_Rep3	Oth@ Trl	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495312	Trl_8-16h_embryonic_ChIP-seq_ChIP_Rep2	Oth@ Trl	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495311	Trl_8-16h_embryonic_ChIP-seq_ChIP_Rep1	Oth@ Trl	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495310	Trl_8-16h_embryonic_ChIP-seq_Input_Rep3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495309	Trl_8-16h_embryonic_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495308	Trl_8-16h_embryonic_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495307	Notch-GFP_W3L_ChIP-seq_ChIP_Rep2	Oth@ N	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495306	Notch-GFP_W3L_ChIP-seq_ChIP_Rep1	Oth@ N	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495305	Notch-GFP_W3L_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495304	Notch-GFP_W3L_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495303	lola-PI-GFP_W3L_ChIP-seq_ChIP_Rep2	Oth@ lola-PI	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495302	lola-PI-GFP_W3L_ChIP-seq_ChIP_Rep1	Oth@ lola-PI	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495301	lola-PI-GFP_W3L_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495300	lola-PI-GFP_W3L_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495299	insv_Kc_cells_ChIP-seq_ChIP_Rep3	Oth@ insv	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495298	insv_Kc_cells_ChIP-seq_ChIP_Rep1	Oth@ insv	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495297	insv_Kc_cells_ChIP-seq_Input_Rep3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495296	insv_Kc_cells_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495295	insv_Kc_cells_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495294	Hr78-GFP_8-16_embryonic_ChIP-seq_ChIP_Rep2	Oth@ Hr78	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495293	Hr78-GFP_8-16_embryonic_ChIP-seq_ChIP_Rep1	Oth@ Hr78	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495292	Hr78-GFP_8-16_embryonic_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495291	Hr78-GFP_8-16_embryonic_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495290	H3K4me3_S2_cells_ChIP-seq_ChIP_Rep2	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495289	H3K4me3_S2_cells_ChIP-seq_ChIP_Rep1	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495288	H3K4me3_S2_cells_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495287	H3K4me3_S2_cells_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495286	H3K4me3_8-16h_embryonic_ChIP-seq_ChIP_Rep2	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495285	H3K4me3_8-16h_embryonic_ChIP-seq_ChIP_Rep1	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495284	H3K4me3_8-16h_embryonic_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495283	H3K4me3_8-16h_embryonic_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495282	H3K4me1_W3L_ChIP-seq_ChIP_Rep2	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495281	H3K4me1_W3L_ChIP-seq_ChIP_Rep1	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495280	H3K4me1_W3L_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495279	H3K4me1_W3L_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495278	H3K4me1_S2_cells_ChIP-seq_ChIP_Rep2	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495277	H3K4me1_S2_cells_ChIP-seq_ChIP_Rep1	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495276	H3K4me1_S2_cells_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495275	H3K4me1_S2_cells_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495274	cmi_0-8h_embryonic_ChIP-seq_ChIP_Rep2	Oth@ Lpt	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495273	cmi_0-8h_embryonic_ChIP-seq_ChIP_Rep1	Oth@ Lpt	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495272	cmi_0-8h_embryonic_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495271	cmi_0-8h_embryonic_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495270	CG8478_S2_cells_ChIP-seq_ChIP_Rep2	Oth@ CG8478	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495269	CG8478_S2_cells_ChIP-seq_ChIP_Rep1	Oth@ CG8478	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495268	CG8478_S2_cells_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495267	CG8478_S2_cells_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495266	Abd-B-GFP_W3L_ChIP-seq_ChIP_Rep2	Oth@ Abd-B	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495265	Abd-B-GFP_W3L_ChIP-seq_ChIP_Rep1	Oth@ Abd-B	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495264	Abd-B-GFP_W3L_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495263	Abd-B-GFP_W3L_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495262	Abd-B-GFP_vMock_W3L_ChIP-seq_ChIP_Rep2	Oth@ Abd-B	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495261	Abd-B-GFP_vMock_W3L_ChIP-seq_ChIP_Rep1	Oth@ Abd-B	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495260	Abd-B-GFP_vMock_W3L_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495259	Abd-B-GFP_vMock_W3L_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495258	H3K4me3_WPP-seq_ChIP_Rep2	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495257	H3K4me3_WPP-seq_ChIP_Rep1	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495256	H3K4me3_WPP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495255	H3K4me3_WPP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495254	USP-GFP_0-12-seq_ChIP_Rep2	Oth@ usp	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495253	USP-GFP_0-12-seq_ChIP_Rep1	Oth@ usp	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495252	USP-GFP_0-12-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495251	USP-GFP_0-12-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495250	USP-GFP_WPP+12-seq_ChIP_Rep3	Oth@ usp	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495249	USP-GFP_WPP+12-seq_ChIP_Rep2	Oth@ usp	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495248	USP-GFP_WPP+12-seq_ChIP_Rep1	Oth@ usp	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495247	USP-GFP_WPP+12-seq_Input_Rep3	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495246	USP-GFP_WPP+12-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495245	USP-GFP_WPP+12-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495244	Usp_W3L_ChIP_Rep2	Oth@ usp	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495243	Usp_W3L_ChIP_Rep1	Oth@ usp	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495242	Usp_W3L_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495241	Usp_W3L_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495240	TCF_16-24-seq_ChIP_Rep2	Oth@ pan	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495239	TCF_16-24-seq_ChIP_Rep1	Oth@ pan	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495238	TCF_16-24-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495237	TCF_16-24-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495236	Su(Hw)_WPP-seq_ChIP_Rep2	Oth@ su(Hw)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495235	Su(Hw)_WPP-seq_ChIP_Rep1	Oth@ su(Hw)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495234	Su(Hw)_WPP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495233	Su(Hw)_WPP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495232	Su(Hw)_16-24-seq_ChIP_Rep2	Oth@ su(Hw)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495231	Su(Hw)_16-24-seq_ChIP_Rep1	Oth@ su(Hw)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495230	Su(Hw)_16-24-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495229	Su(Hw)_16-24-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495228	Stat92E_WPP-seq_ChIP_Rep2	Oth@ Stat92E	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495227	Stat92E_WPP-seq_ChIP_Rep1	Oth@ Stat92E	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495226	Stat92E_WPP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495225	Stat92E_WPP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495224	Sin3A_Kc-seq_ChIP_Rep2	Oth@ Sin3A	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495223	Sin3A_Kc-seq_ChIP_Rep1	Oth@ Sin3A	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495222	Sin3A_Kc-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495221	Sin3A_Kc-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495220	sc_0-12-seq_ChIP_Rep2	Oth@ sc	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495219	sc_0-12-seq_ChIP_Rep1	Oth@ sc	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495218	sc_0-12-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495217	sc_0-12-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495216	psq_WPP-seq_ChIP_Rep2	Oth@ psq	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495215	psq_WPP-seq_ChIP_Rep1	Oth@ psq	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495214	psq_WPP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495213	psq_WPP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495212	Prd-RF13_0-12-seq_ChIP_Rep2	Oth@ prd	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495211	Prd-RF13_0-12-seq_ChIP_Rep1	Oth@ prd	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495210	Prd-RF13_0-12-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495209	Prd-RF13_0-12-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495208	Prd-RF12_0-12-seq_ChIP_Rep2	Oth@ prd	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495207	Prd-RF12_0-12-seq_ChIP_Rep1	Oth@ prd	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495206	Prd-RF12_0-12-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495205	Prd-RF12_0-12-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495204	mod(mdg4)_W3L-seq_ChIP_Rep2	Oth@ mod(mdg4)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495203	mod(mdg4)_W3L-seq_ChIP_Rep1	Oth@ mod(mdg4)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495202	mod(mdg4)_W3L-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495201	mod(mdg4)_W3L-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495200	Fru_0-8-seq_ChIP_Rep2	Oth@ fru	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495199	Fru_0-8-seq_ChIP_Rep1	Oth@ fru	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495198	Fru_0-8-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495197	Fru_0-8-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495196	CNC_AdultFemale-seq_ChIP_Rep2	Oth@ cnc	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495195	CNC_AdultFemale-seq_ChIP_Rep1	Oth@ cnc	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495194	CNC_AdultFemale-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495193	CNC_AdultFemale-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495192	CNC_16-24-seq_ChIP_Rep2	Oth@ cnc	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495191	CNC_16-24-seq_ChIP_Rep1	Oth@ cnc	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495190	CNC_16-24-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495189	CNC_16-24-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495188	CG8478_WPP_ChIP-seq_ChIP_Rep2	Oth@ CG8478	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495187	CG8478_WPP_ChIP-seq_ChIP_Rep1	Oth@ CG8478	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495186	CG8478_WPP_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495185	CG8478_WPP_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495184	CG16778_0-8h_embryo_ChIP-seq_ChIP_Rep2	Oth@ lov	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495183	CG16778_0-8h_embryo_ChIP-seq_ChIP_Rep1	Oth@ lov	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495182	CG16778_0-8h_embryo_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495181	CG16778_0-8h_embryo_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495180	broad_0-8h_embryo_ChIP-seq_ChIP_Rep2	Oth@ br	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495179	broad_0-8h_embryo_ChIP-seq_ChIP_Rep1	Oth@ br	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495178	broad_0-8h_embryo_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495177	broad_0-8h_embryo_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495176	scute_0-8h_embryo_ChIP-seq_ChIP_Rep2	Oth@ sc	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495175	scute_0-8h_embryo_ChIP-seq_ChIP_Rep1	Oth@ sc	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495174	scute_0-8h_embryo_ChIP-seq_Input_Rep2	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495173	scute_0-8h_embryo_ChIP-seq_Input_Rep1	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495172	homothorax_0-8h_embryo_ChIP-seq_ChIP_Rep2	Oth@ hth	
