SRA	SRX	MGI	old	new	judge
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX341766	mouse brown preadipocytes, MLL4 KO, MLL4 ChIP|immortalized brown preadipocytes	Adp@ Brown preadipocytes?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX341764	mouse brown preadipocytes, WT, MLL4 ChIP|immortalized brown preadipocytes	Adp@ Brown preadipocytes?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX329257	C57BL/6|T cells|T cells|Spleen	Bld@ T-Lymphocytes?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX327163	C57BL6|Pancreatic acinar cells	Pan@ Pancreatic acinar cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX323585	CD-1|Mouse back skins|Telogen quiescent hair follicle stem cells (HFSCs)|telogen back skin|integrin 6 and CD34	Epd@ Hair Follicle?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX319859	C57BL/6|Bone marrow derived macrophages|Macrophage	Bld@ Macrophages?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX312230	E14|ESC E14|embryonic stem cells (ESCs)	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX288143	C57BL/6|Primary CD4+ Th cells|Activated CD4+ T cells skewed towards a Th17 subset.	Bld@ Th17?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX278531	C57BL/6 cebpa flox/flox;Mx1Cre|Haematopoietic progenitor cells|preGM_CebpaKO	Bld@ Hematopoietic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX278529	C57BL/6 cebpa flox/flox|Haematopoietic progenitor cells|preGM_CebpaWT	Bld@ Hematopoietic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX277332	non-induced C88 MEL cells|Murine erythroleukemia (MEL) cells	Bld@ MEL?4	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX275826	129/C57BL/6|Mouse embryonic day 11.5 (e11.5) face|face|e11.5	Emb@ Embryonic face?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX268254	7438 cells|3617 cells expressing ER DBD mutant|mouse mammary cells (express GFP-GR and Cherry-ER which has been mutated in its DNA binding domain - under a tet regulated promoter)	Brs@ 7438?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX266510	mixed C57Bl/6/129sv|T29 cells|T29 cells	Bld@ T29?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX264595	RAW macrophages|biotinylated RevErba expressing RAW macrophages	Bld@ RAW 264.7?1	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX254629	pachynema cells	Unc@ Unclassified	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX216289	129SvEv/CD1|STHdhQ7|Embyronic E14 striatal derived	Emb@ Embryonic brains?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX213410	FVB/N|Mammary stem cells	Brs@ Mammary stem cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX213402	FVB/N|mammary gland|Mature luminal cells	Brs@ Mammary glands?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX206368	C57BL/6-129|ZHBTc4 ES cells|Embryonic stem cells	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX205989	a mix of C57BL/6 and 129|primary pre-B cell|primary pre-B cell|Fetal liver	Bld@ B-Lymphocytes?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX204654	129Sv/C57 mixed background|ES cell|mouse ES cell	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX203222	CD1|Immature Erythroid|Immature Erythroid|liver	Bld@ Erythroblasts?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX195358	ICR|embryonic hindlimb|embryonic hindlimb bud	Emb@ Embryonic limb?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX190467	129/SvJ|Neural progenitor like cells|ES-derived neural progenitor like cells	PSC@ mESC derived neural cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX183894	C57BL/6|Mouse uterus|uterus	Utr@ Uterus?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX174839	Ainv15 (ATCC SCRC-1029)|Day5 motor neurons	PSC@ mESC derived neural cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX172943	mixed background|BIO-treated Six2-expressing cells|nephron progenitor|E16.5	Emb@ Embryonic kidney?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX170835	neuronal progenitor cells|ES-derived neuronal progenitor cells	PSC@ mESC derived neural cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX160502	HBG3|progenitor motor neurons	PSC@ mESC derived neural cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX155021	Quiescent B cells, lipopolysaccharide (LPS) and 10058-F4 treatments for 4hrs|Quiescent B cells|spleen	Bld@ B-Lymphocytes?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX146539	V6.5|Mouse V6.5 ESCs	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX134779	C57BL/6 / sv129sv|B cell enriched splenocytes|B cell enriched splenocytes	Bld@ B-Lymphocytes?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX127405	129-M2rtTA|APC-iPSC H3K4me2 ChIPseq|APC-derived induced pluripotent stem cells	PSC@ iPS cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX127392	129-M2rtTA|APC-iPSC H3K4me3 ChIPseq|APC-derived induced pluripotent stem cells	PSC@ iPS cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX127379	129-M2rtTA|APC-iPSC H3K27me3 ChIPseq|APC-derived induced pluripotent stem cells	PSC@ iPS cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX127365	129-M2rtTA|APC-iPSC input DNA|APC-derived induced pluripotent stem cells	PSC@ iPS cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX119353	C57BL/6|Mouse embronic fibroblast|Mouse embryonic fibroblast|11.5-12.5 days	EmF@ MEF?4	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX116261	CASTxC57BL/6|whole brain|brain	Neu@ Brain?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX116260	C57BL/6xCAST|whole brain|brain	Neu@ Brain?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX115151	129/Ola|embryonic stem cells|IB10 (E14 ES cell subline)	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX1091123	C57BL/6|LPS actived B cells|LPS actived B cells	Bld@ B-Lymphocytes?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX1058357	ES-derived NS5 cells_ChIP|neural stem cell line	PSC@ mESC derived neural cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX1022122	ESC|C57BL/6|Embryonic stem cells	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX101693	Neurons|ES-derived neurons	PSC@ mESC derived neural cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX099371	C3H|C2C12 myoblasts|48-hours differentiated Myotubes	Myo@ C2C12?1	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX099370	C3H|C2C12 myoblasts|Proliferating Myoblasts	Myo@ C2C12?1	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX097644	E14|129P2/OlaHsd|Embryonic stem cells|mES	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX092589	C57BL/6|input DNA|primary CD4 T cells|spleen	Bld@ CD4-Positive T-Lymphocytes?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX091915	CD-1|Mouse back skins|GFP, integrin alpha 6, ephrinB1	Epd@ Dermal fibroblasts?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX091911	CD-1|Mouse back skins|GFP, integrin alpha 6 and CD34	Epd@ Dermal fibroblasts?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX091907	CD-1|Mouse back skins|integrin alpha 6 and CD34	Epd@ Dermal fibroblasts?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX083272	C57BL/6J|embryonic hindlimb bud, ChIP input|hindlimb bud|gestational day E10.5	Emb@ Embryonic limb?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX083262	C57BL/6J|embryonic forelimb bud, ChIP input|forelimb bud|gestational day E10.5	Emb@ Embryonic limb?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX061985	C57BL/6|murine L-GMP|MLL-AF9 Leukemic Stem Cell (IL-7R-Lin-Sca-1-c-Kit+CD34+FcgammaII/III+) from GMP-derived leukemia	Bld@ MLL-AF9 leukemic cell?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX061984	C57BL/6|murine GMP|murine GMP cells (IL-7R-Lin-Sca-1-c-Kit+CD34+FcgammaII/IIIhi)	Bld@ Granulocyte-Macrophage Progenitor Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX061983	C57BL/6|murine HSC|murine LSK cells (IL-7R-Lin-Sca-1+c-Kit+)	Bld@ Hematopoietic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX055110	E14 ESC|mouse embryonic stem cells	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX041307	129Sv-C57Bl/6|Embryonic Stem Cells (ESCs) wildtype|Embryonic Stem Cells (ESCs)	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX041285	C57BL/6|T cell|T cell	Bld@ T-Lymphocytes?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX035993	Bone marrow hematopoietic progenitor cells enriched by depletion of Lin+ cells|Lin- bone marrow hematopoietic progenitor cells	Bld@ Hematopoietic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX032465	ESC|R1/E ESC	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX029238	C57BL/6J|Mouse nucleus accumbens 24 hr|Bilateral, anterior/posterior 1mm-thick, 14-gauge punches, pooled together from 5 animals	Neu@ Nucleus Accumbens?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX027450	9R/13R cross|pups testis	Gon@ Testis?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX021639	B6.129S2-STAT6&lt;tm1Gru&gt;/J (STAT6KO)|primary CD4+ T cells from spleen and lymph nodes|in vitro polarized T helper2 cells for 7 days	Bld@ CD4-Positive T-Lymphocytes?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX019783	C57BL/6|bone marrow-derived macrophages|macrophage	Bld@ Macrophages?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX019361	Embyonic stem cells|129SV embryonic stem cells	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX019138	C57BL/6|primary macrophage|thioglycollate-elicited peritoneal macrophages	Bld@ Macrophages?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX019016	C57BL/6|differentiated 3T3-L1 cells	EmF@ 3T3-L1?2	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX018528	R1 embryonic stem cells	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX018527	Extraembryonic endoderm stem cell	Emb@ XEN cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX018523	Trophoblast stem cells	Plc@ Trophoblast stem cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX016857	Hira -/- H3.3-EYFP / H3.3B|Embryonic stem cells|cl34 Hira -/- embryonic stem cells	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX016836	C57BL/6  H3.3-HA / H3.3B|Neural progenitor cells|ES-derived neural progenitor cells	PSC@ mESC derived neural cells?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX016255	129/Ola|Embyonic stem cells|Embyonic stem cells	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX015832	LF2|Embryonic stem cells (chromatin IP fraction)	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX629702	NS5|neural progenitor cell	Neu@ Neural Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX421336	C57Bl/6 background Lgr5-EGFP-ires-CreERT2|intestinal stem cell (LGR5 positive)|small intestine|adult	Dig@ Intestines?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX238066	E14Tg2a|embryonic stem cell	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX238065	OKO160|embryonic stem cell	PSC@ Embryonic Stem Cells?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX132890	N/A|brain|young adult|N/A|N/A	Neu@ Brain?3	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX102461	Midbrain dopaminergic progenitor (mDA)|normal	Neu@ Midbrain?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX075981	mouse embryonic fibroblasts	EmF@ MEF?4	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=DRX021084	C2C12|adherent; myoblast	Myo@ C2C12?1	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=DRX020362	ZHBTc4|129/Ola|ES|Mouse embryonic stem cell line derived from 129/Ola and maintained by tetracycline(Tc)-regulatable Oct-3/4 transgene.	PSC@ ZHBTc4?0	
4	4	http://www.ncbi.nlm.nih.gov/sra?term=DRX000355	C2C12|myoblast cells	Myo@ C2C12?1	
2	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX668239	Neural Progenitors|Sox2-GFP primary	Neu@ Neural progenitor cells?0	
2	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX658397	C57BL/6|Erythrocytes B (Ery B)|Erythrocytes B (Ery B)	Bld@ Erythrocytes?3	
2	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX546225	3T3-L1|3T3-L1	EmF@ 3T3-L1?2	
2	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX221027	kidney|adult	Kid@ Kidney?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX747028	SPRET/EiJ|Microglia	Neu@ Microglia?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX738256	C57BL/6|EML cells|EML	Bld@ EML ?2	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX717594	CD1|Spermatocytes|P17	Gon@ Spermatocytes?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX689479	PWD/PhJ|spermatocytes|spermatocyte	Gon@ Spermatocytes?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX689477	WSB/EiJ|spermatocytes|spermatocyte	Gon@ Spermatocytes?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX689475	CAST/EiJ|spermatocytes|spermatocyte	Gon@ Spermatocytes?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX686031	C57BL/6J|unlesioned striatum, L-DOPA injected|striatum	Neu@ Corpus Striatum?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX672415	mESC	PSC@ Embryonic Stem Cells?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX669237	C57BL/6|Cerebellum	Neu@ Cerebellum?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX658388	C57BL/6|NK Cells|NK Cells	Bld@ Natural Killer Cells?0	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX658384	C57BL/6|Bone Marrow Macrophages|Bone Marrow Macrophages	Bld@ Macrophages?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX658383	C57BL/6|Monocytes|Monocytes	Bld@ Monocytes?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX658382	C57BL/6|Granulocytes|Granulocytes	Bld@ Granulocytes?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX658380	C57BL/6|Erythrocytes A (Ery A)|Erythrocytes A (Ery A)	Bld@ Erythrocytes?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX591715	miwi2HET_Liver_H3K9me3|liver	Liv@ Liver?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX591714	miwi2HET_Liver_inputDNA|liver	Liv@ Liver?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX521633	CD1|Mouse embryonic day 11.5 (e11.5) forebrain|forebrain|e11.5	Emb@ Embryonic brains?0	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX508006	uterus|uterus	Utr@ Uterus?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX481153	C57BL/6J|Liver|liver	Liv@ Liver?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX429084	SV129|Neural Retina|retina	Oth@ Retina?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX387733	C57BL/6|Liver|Liver|Adult	Liv@ Liver?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX377680	CD-1|heart|E11.5	Emb@ Embryonic heart?0	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX377676	CD-1|forebrain|P56	Neu@ Forebrain?0	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX377662	CD-1|forebrain|E11.5	Emb@ Embryonic brains?0	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX377389	C57BL/6|aorta|aorta	CDV@ Aorta?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX365684	C57BL/6|Intestinal crypt enterocyte progenitors	Dig@ Crypt?0	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX336518	C57BL/6|germ cell|E12.5	Emb@ Embryonic germ cells?0	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX264581	RAW macrophages|control RAW macrophages	Bld@ RAW 264.7?1	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX254630	spermatids	Gon@ Spermatids?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX244353	C57BL/6J|testes	Gon@ Testis?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX235313	Neural_progenitor	Neu@ Neural progenitor cells?0	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX185704	C57BL/6|bone marrow progenitors|bone marrow derived macrophages	Bld@ Macrophages?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX118374	B10.F-H2pb1/(13R)J|Anti-DMC1 13R_testis_SSDS|testis	Gon@ Testis?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX116589	C57BL/6J/N|ACH3_ChIPseq|mouse embryonic fibroblasts (MEF)	EmF@ MEF?4	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX116585	C57BL/6J/N|TMK4_ChIPseq|mouse embryonic fibroblasts (MEF)	EmF@ MEF?4	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX1142520	C57BL6|liver	Liv@ Liver?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX041278	Balb/C|Th1 cell|Th1 cell	Bld@ Th1?0	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX026426	CD1|Adult(P56)_Cerebellum|cerebellum|adult	Neu@ Cerebellum?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX026425	CD1|PostNatal-Day15_Cerebellum|cerebellum	Neu@ Cerebellum?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX026424	CD1|PostNatal-Day5_Cerebellum|cerebellum	Neu@ Cerebellum?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX026423	CD1|PostNatal-Day0_Cerebellum|cerebellum	Neu@ Cerebellum?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX024352	MDER cells|fibroblast	Oth@ Fibroblast?0	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=SRX006968	129/Ola|ES-cells	PSC@ Embryonic Stem Cells?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX651337	C57BL/6J|pancreas	Pan@ Pancreas?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX383750	Pancreas|Pancreas|N/A|N/A|Cancer	Pan@ Pancreas?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX320409	ES|n/a|n/a|n/a|n/a	PSC@ Embryonic Stem Cells?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX161921	brain|adult	Neu@ Brain?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX161916	spleen|adult	Spl@ Spleen?3	
1	4	http://www.ncbi.nlm.nih.gov/sra?term=ERX149445	partially differentiated endoderm/hepatic progenitor cell	PSC@ mESC derived endoodermal cells?0	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX971603	129S1/SvImJ x CAST/EiJ F1|B-lymphoid clonal cell line Abl1 / S1Cs-A5|B-lymphoid immortalized with Abelson murine leukemia virus	Bld@ Lymphoid cells?0	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX957819	C57BL/6|Cultured ProB|Cultured pro-B cells	Bld@ Pro-B cells?0	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX957693	newborn lens, input|lens|newborn	Oth@ Lenses, Intraocular?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX950723	J1|129SV|Embryonic stem cells	PSC@ Embryonic Stem Cells?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX886487	C57BL/6|MLL-AF9/NrasG12D murine cell line|B cell leukemia	Bld@ Leukemia, Lymphoid?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX886484	C57BL/6|TAL transgenic/HEB heterozygous with Notch truncations (provided by I.Aifantis, NYU)|B cell leukemia	Bld@ Leukemia, Lymphoid?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX886481	C57BL/6|pro B-Cell|B cell leukemia	Bld@ Pro-B cells?0	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX878005	CGR8|CGR8|Embryonic Stem Cell	PSC@ Embryonic Stem Cells?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX868176	Embryonic Stem Cells|Pluripotent mESC (E14Tg2a)	PSC@ Embryonic Stem Cells?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX816548	G1ME|G1ME cells|GATA1-deficient cell line with megakaryocyte and erythrocyte differentiation potential	Bld@ G1ME?0	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX810526	Embryonic stem cells|V6.5 PRDM14 dC1	PSC@ Embryonic Stem Cells?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX810525	Embryonic stem cells|V6.5 PRDM14 dC5	PSC@ Embryonic Stem Cells?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX810523	Embryonic stem cells|V6.5 PRDM14 dC2	PSC@ Embryonic Stem Cells?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX810521	Embryonic stem cells|V6.5 PRDM14 dC3	PSC@ Embryonic Stem Cells?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX804278	Mouse kidney cortex, input|kidney cortex	Kid@ Kidney Cortex?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX804275	Mouse kidney cortex, WT1 ChIP|kidney cortex	Kid@ Kidney Cortex?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX791599	C57BL/6|mouse saline NAc H3K27ac ChIPseq|nucleus accumbens	Neu@ Nucleus Accumbens?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX791595	C57BL/6|mouse cocaine NAc H3K27ac ChIPseq|nucleus accumbens	Neu@ Nucleus Accumbens?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX769795	C57Bl6|Primary thioglycollate-elicited peritoneal macrophages|macrophages	Bld@ Macrophages?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX760615	C57BL/6|Kupffer cells with CD45.1 mark|Kupffer cells with CD45.1 mark|Lung	Liv@ Kupffer Cells?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX760612	C57BL/6|Spleen red pulp macrophages with CD45.1 mark|Spleen red pulp macrophages with CD45.1 mark|Lung	Bld@ Macrophages?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX760609	C57BL/6|Peritoneal cavity macrophages with CD45.1 mark|Peritoneal cavity macrophages with CD45.1 mark|Lung	Bld@ Macrophages?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX757573	SclKO-iScl mESC|ES cells|ES cells	PSC@ Embryonic Stem Cells?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX751770	mixed 129s6, FVB/N, and C57BL/6|pancreatic islet tumor|pancreatic islet tumor	Pan@ Islet tumor?0	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX739812	J1|ESC_Setdb1_KO_noTam|inducible SetDB1 KO ES cell	PSC@ Embryonic Stem Cells?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX739775	C3H|C2C12 myoblasts|proliferating myoblasts	Myo@ C2C12?1	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX737011	Swiss|cells from preantral follicles maintained for 9 days in vitro and treated for 45 minutes with 10-7M estradiol|ovary	Gon@ Ovarian Follicle?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX703666	C57BL/6|in vitro activated B cells|Splenocyte (B lymphocytes)	Bld@ B-Lymphocytes?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX698340	1B|CD1 X 129/S2 X C57/B6 (Mixed background)|cultured cells|Doxycycline inducible secondary MEFs|E13.5 tetraploid chimeric embryo	EmF@ MEF?4	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX698169	Black-Swiss|embryonic heart|E12.5	Emb@ Embryonic heart?0	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX685879	C57BL/6|cultured cerebellar granule neurons|cultured cerebellar granule neurons|Granule Neuron Precursors (GNPs)	Neu@ Cerebellar granule neurons?0	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX685873	C57BL/6|whole cerebellum|whole cerebellum|Postnatal day 14 (P14)	Neu@ Cerebellum?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX671900	C57BL/6|H3f3b null testis tissue|Adult Mouse Testis tissue	Gon@ Testis?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX661587	BL6/spretus|Patski cells|Fibroblasts derived from hybrid embryonic kidney	Kid@ Patski?4	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX661585	BL6/spretus|Mouse adult hybrid brain|Adult whole brain	Neu@ Brain?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX661497	back-crossed to the BALB/c|bone marrow-derived macrophages	Bld@ Macrophages?3	
3	3	http://www.ncbi.nlm.nih.gov/sra?term=SRX647913	SVEV|Embryonic stem cells	PSC@ Embryonic Stem Cells?3	
