SRA	SRX	MGI	old	new	judge
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495293	Hr78-GFP|Hr78-GFP_8-16_embryonic_ChIP-seq_ChIP_Rep1|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495292	Hr78-GFP|Hr78-GFP_8-16_embryonic_ChIP-seq_Input_Rep2|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495291	Hr78-GFP|Hr78-GFP_8-16_embryonic_ChIP-seq_Input_Rep1|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495290	S2-DRSC|H3K4me3_S2_cells_ChIP-seq_ChIP_Rep2|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495289	S2-DRSC|H3K4me3_S2_cells_ChIP-seq_ChIP_Rep1|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495288	S2-DRSC|H3K4me3_S2_cells_ChIP-seq_Input_Rep2|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495287	S2-DRSC|H3K4me3_S2_cells_ChIP-seq_Input_Rep1|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495286	Y cn bw sp|H3K4me3_8-16h_embryonic_ChIP-seq_ChIP_Rep2|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495285	Y cn bw sp|H3K4me3_8-16h_embryonic_ChIP-seq_ChIP_Rep1|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495284	Y cn bw sp|H3K4me3_8-16h_embryonic_ChIP-seq_Input_Rep2|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495283	Y cn bw sp|H3K4me3_8-16h_embryonic_ChIP-seq_Input_Rep1|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495282	Y cn bw sp|H3K4me1_W3L_ChIP-seq_ChIP_Rep2|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495281	Y cn bw sp|H3K4me1_W3L_ChIP-seq_ChIP_Rep1|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495280	Y cn bw sp|H3K4me1_W3L_ChIP-seq_Input_Rep2|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495279	Y cn bw sp|H3K4me1_W3L_ChIP-seq_Input_Rep1|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495278	S2-DRSC|H3K4me1_S2_cells_ChIP-seq_ChIP_Rep2|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495277	S2-DRSC|H3K4me1_S2_cells_ChIP-seq_ChIP_Rep1|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495276	S2-DRSC|H3K4me1_S2_cells_ChIP-seq_Input_Rep2|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495275	S2-DRSC|H3K4me1_S2_cells_ChIP-seq_Input_Rep1|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495274	Exd-GFP-13T|cmi_0-8h_embryonic_ChIP-seq_ChIP_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495273	Exd-GFP-13T|cmi_0-8h_embryonic_ChIP-seq_ChIP_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495272	Exd-GFP-13T|cmi_0-8h_embryonic_ChIP-seq_Input_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495271	Exd-GFP-13T|cmi_0-8h_embryonic_ChIP-seq_Input_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495270	S2-DRSC|CG8478_S2_cells_ChIP-seq_ChIP_Rep2|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495269	S2-DRSC|CG8478_S2_cells_ChIP-seq_ChIP_Rep1|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495268	S2-DRSC|CG8478_S2_cells_ChIP-seq_Input_Rep2|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495267	S2-DRSC|CG8478_S2_cells_ChIP-seq_Input_Rep1|embryo-derived cell-line|late embryonic stage	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495266	Abd-B-GFP|Abd-B-GFP_W3L_ChIP-seq_ChIP_Rep2|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495265	Abd-B-GFP|Abd-B-GFP_W3L_ChIP-seq_ChIP_Rep1|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495264	Abd-B-GFP|Abd-B-GFP_W3L_ChIP-seq_Input_Rep2|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495263	Abd-B-GFP|Abd-B-GFP_W3L_ChIP-seq_Input_Rep1|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495262	Abd-B-GFP|Abd-B-GFP_vMock_W3L_ChIP-seq_ChIP_Rep2|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495261	Abd-B-GFP|Abd-B-GFP_vMock_W3L_ChIP-seq_ChIP_Rep1|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495260	Abd-B-GFP|Abd-B-GFP_vMock_W3L_ChIP-seq_Input_Rep2|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495259	Abd-B-GFP|Abd-B-GFP_vMock_W3L_ChIP-seq_Input_Rep1|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495258	Y cn bw sp|H3K4me3_WPP-seq_ChIP_Rep2|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495257	Y cn bw sp|H3K4me3_WPP-seq_ChIP_Rep1|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495256	Y cn bw sp|H3K4me3_WPP-seq_Input_Rep2|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495255	Y cn bw sp|H3K4me3_WPP-seq_Input_Rep1|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495254	USP-GFP|USP-GFP_0-12-seq_ChIP_Rep2|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495253	USP-GFP|USP-GFP_0-12-seq_ChIP_Rep1|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495252	USP-GFP|USP-GFP_0-12-seq_Input_Rep2|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495251	USP-GFP|USP-GFP_0-12-seq_Input_Rep1|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495250	USP-GFP|USP-GFP_WPP+12-seq_ChIP_Rep3|WPP+12hrs	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495249	USP-GFP|USP-GFP_WPP+12-seq_ChIP_Rep2|WPP+12hrs	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495248	USP-GFP|USP-GFP_WPP+12-seq_ChIP_Rep1|WPP+12hrs	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495247	USP-GFP|USP-GFP_WPP+12-seq_Input_Rep3|WPP+12hrs	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495246	USP-GFP|USP-GFP_WPP+12-seq_Input_Rep2|WPP+12hrs	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495245	USP-GFP|USP-GFP_WPP+12-seq_Input_Rep1|WPP+12hrs	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495244	USP-GFP|Usp_W3L_ChIP_Rep2|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495243	USP-GFP|Usp_W3L_ChIP_Rep1|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495242	USP-GFP|Usp_W3L_Input_Rep2|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495241	USP-GFP|Usp_W3L_Input_Rep1|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495240	Y cn bw sp|TCF_16-24-seq_ChIP_Rep2|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495239	Y cn bw sp|TCF_16-24-seq_ChIP_Rep1|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495238	Y cn bw sp|TCF_16-24-seq_Input_Rep2|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495237	Y cn bw sp|TCF_16-24-seq_Input_Rep1|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495236	Y cn bw sp|Su(Hw)_WPP-seq_ChIP_Rep2|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495235	Y cn bw sp|Su(Hw)_WPP-seq_ChIP_Rep1|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495234	Y cn bw sp|Su(Hw)_WPP-seq_Input_Rep2|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495233	Y cn bw sp|Su(Hw)_WPP-seq_Input_Rep1|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495232	Y cn bw sp|Su(Hw)_16-24-seq_ChIP_Rep2|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495231	Y cn bw sp|Su(Hw)_16-24-seq_ChIP_Rep1|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495230	Y cn bw sp|Su(Hw)_16-24-seq_Input_Rep2|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495229	Y cn bw sp|Su(Hw)_16-24-seq_Input_Rep1|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495228	Y cn bw sp|Stat92E_WPP-seq_ChIP_Rep2|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495227	Y cn bw sp|Stat92E_WPP-seq_ChIP_Rep1|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495226	Y cn bw sp|Stat92E_WPP-seq_Input_Rep2|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495225	Y cn bw sp|Stat92E_WPP-seq_Input_Rep1|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495224	Kc167|Sin3A_Kc-seq_ChIP_Rep2|embryo-derived cell-line|late embryonic stage	CeL@ Kc167?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495223	Kc167|Sin3A_Kc-seq_ChIP_Rep1|embryo-derived cell-line|late embryonic stage	CeL@ Kc167?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495222	Kc167|Sin3A_Kc-seq_Input_Rep2|embryo-derived cell-line|late embryonic stage	CeL@ Kc167?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495221	Kc167|Sin3A_Kc-seq_Input_Rep1|embryo-derived cell-line|late embryonic stage	CeL@ Kc167?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495220	Y cn bw sp|sc_0-12-seq_ChIP_Rep2|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495219	Y cn bw sp|sc_0-12-seq_ChIP_Rep1|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495218	Y cn bw sp|sc_0-12-seq_Input_Rep2|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495217	Y cn bw sp|sc_0-12-seq_Input_Rep1|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495216	Y cn bw sp|psq_WPP-seq_ChIP_Rep2|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495215	Y cn bw sp|psq_WPP-seq_ChIP_Rep1|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495214	Y cn bw sp|psq_WPP-seq_Input_Rep2|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495213	Y cn bw sp|psq_WPP-seq_Input_Rep1|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495212	Y cn bw sp|Prd-RF13_0-12-seq_ChIP_Rep2|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495211	Y cn bw sp|Prd-RF13_0-12-seq_ChIP_Rep1|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495210	Y cn bw sp|Prd-RF13_0-12-seq_Input_Rep2|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495209	Y cn bw sp|Prd-RF13_0-12-seq_Input_Rep1|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495208	Y cn bw sp|Prd-RF12_0-12-seq_ChIP_Rep2|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495207	Y cn bw sp|Prd-RF12_0-12-seq_ChIP_Rep1|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495206	Y cn bw sp|Prd-RF12_0-12-seq_Input_Rep2|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495205	Y cn bw sp|Prd-RF12_0-12-seq_Input_Rep1|Embryo 0-12h	Emb@ 0-12h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495204	Y cn bw sp|mod(mdg4)_W3L-seq_ChIP_Rep2|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495203	Y cn bw sp|mod(mdg4)_W3L-seq_ChIP_Rep1|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495202	Y cn bw sp|mod(mdg4)_W3L-seq_Input_Rep2|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495201	Y cn bw sp|mod(mdg4)_W3L-seq_Input_Rep1|L3	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495200	Y cn bw sp|Fru_0-8-seq_ChIP_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495199	Y cn bw sp|Fru_0-8-seq_ChIP_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495198	Y cn bw sp|Fru_0-8-seq_Input_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495197	Y cn bw sp|Fru_0-8-seq_Input_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495196	Y cn bw sp|CNC_AdultFemale-seq_ChIP_Rep2|Adult Female	Adl@ Adult female?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495195	Y cn bw sp|CNC_AdultFemale-seq_ChIP_Rep1|Adult Female	Adl@ Adult female?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495194	Y cn bw sp|CNC_AdultFemale-seq_Input_Rep2|Adult Female	Adl@ Adult female?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495193	Y cn bw sp|CNC_AdultFemale-seq_Input_Rep1|Adult Female	Adl@ Adult female?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495192	Y cn bw sp|CNC_16-24-seq_ChIP_Rep2|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495191	Y cn bw sp|CNC_16-24-seq_ChIP_Rep1|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495190	Y cn bw sp|CNC_16-24-seq_Input_Rep2|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495189	Y cn bw sp|CNC_16-24-seq_Input_Rep1|Embryo 16-24h	Emb@ 16-24h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495188	Y cn bw sp|CG8478_WPP_ChIP-seq_ChIP_Rep2|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495187	Y cn bw sp|CG8478_WPP_ChIP-seq_ChIP_Rep1|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495186	Y cn bw sp|CG8478_WPP_ChIP-seq_Input_Rep2|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495185	Y cn bw sp|CG8478_WPP_ChIP-seq_Input_Rep1|White Prepupae (WPP)	Pup@ White prepupae?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495184	Y cn bw sp|CG16778_0-8h_embryo_ChIP-seq_ChIP_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495183	Y cn bw sp|CG16778_0-8h_embryo_ChIP-seq_ChIP_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495182	Y cn bw sp|CG16778_0-8h_embryo_ChIP-seq_Input_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495181	Y cn bw sp|CG16778_0-8h_embryo_ChIP-seq_Input_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495180	Y cn bw sp|broad_0-8h_embryo_ChIP-seq_ChIP_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495179	Y cn bw sp|broad_0-8h_embryo_ChIP-seq_ChIP_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495178	Y cn bw sp|broad_0-8h_embryo_ChIP-seq_Input_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495177	Y cn bw sp|broad_0-8h_embryo_ChIP-seq_Input_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495176	Y cn bw sp|scute_0-8h_embryo_ChIP-seq_ChIP_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495175	Y cn bw sp|scute_0-8h_embryo_ChIP-seq_ChIP_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495174	Y cn bw sp|scute_0-8h_embryo_ChIP-seq_Input_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495173	Y cn bw sp|scute_0-8h_embryo_ChIP-seq_Input_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495172	Y cn bw sp|homothorax_0-8h_embryo_ChIP-seq_ChIP_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495171	Y cn bw sp|homothorax_0-8h_embryo_ChIP-seq_ChIP_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495170	Y cn bw sp|homothorax_0-8h_embryo_ChIP-seq_Input_Rep2|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495169	Y cn bw sp|homothorax_0-8h_embryo_ChIP-seq_Input_Rep1|Embryo 0-8	Emb@ 0-8h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495168	Y cn bw sp|Su(H)_8-16h_embryo_ChIP-seq_ChIP_Rep2|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495167	Y cn bw sp|Su(H)_8-16h_embryo_ChIP-seq_ChIP_Rep1|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495166	Y cn bw sp|Su(H)_8-16h_embryo_ChIP-seq_Input_Rep2|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX495165	Y cn bw sp|Su(H)_8-16h_embryo_ChIP-seq_Input_Rep1|Embryo 8-16h	Emb@ 8-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX485220	RNA Polymerase II ChIP from rhino germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX485219	RNA Polymerase II ChIP from control germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX485212	Cutoff ChIP from cutoff germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX485211	Cutoff ChIP from control germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX485210	Deadlock ChIP from deadlock germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX485209	Deadlock ChIP from control germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX485206	Rhino ChIP from cutoff germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX485205	Rhino ChIP from deadlock germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX485204	Rhino ChIP from rhino germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX482858	Schneider 2 cells|Max ChIP-seq (Drosophila S2 cells) Rep 1	CeL@ S2?5	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX482857	Oregon-R|Dorsal ChIP-seq (Drosophila embryos) Rep 1|whole-embryo	Emb@ 2-4h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX481130	Oregon-R(official name : Oregon-R-modENCODE)|H3K9ac 14-16 hr OR Emb ChIP expt.2488|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX481129	Oregon-R(official name : Oregon-R-modENCODE)|H3K9ac 14-16 hr OR Emb ChIP expt.1911|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX481128	Oregon-R(official name : Oregon-R-modENCODE)|H3K9ac 14-16 hr OR Emb Input expt.1733|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX481127	Oregon-R(official name : Oregon-R-modENCODE)|H3K9ac 14-16 hr OR Emb Input expt.1912|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX481094	Oregon-R (official name : Oregon-R-modENCODE)|H3K4me2-Abcam 14-16 hr OR Emb ChIP expt.1959|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX481093	Oregon-R (official name : Oregon-R-modENCODE)|H3K4me2-Abcam 14-16 hr OR Emb ChIP expt.1976|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX481092	Oregon-R (official name : Oregon-R-modENCODE)|H3K4me2-Abcam 14-16 hr OR Emb Input expt.1962|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
